Time,EMG Value
1734578432.993134,70
1734578433.046591,67
1734578433.0965102,70
1734578433.1455722,74
1734578433.1863475,82
1734578433.2466316,75
1734578433.297204,71
1734578433.345362,81
1734578433.3971012,72
1734578433.4466758,83
1734578433.4967654,72
1734578433.5466604,77
1734578433.596767,76
1734578433.6475291,71
1734578433.6971295,71
1734578433.7474003,69
1734578433.79692,75
1734578433.8474293,67
1734578433.8971837,72
1734578433.946815,63
1734578433.9954357,70
1734578434.047637,68
1734578434.09845,68
1734578434.1472836,77
1734578434.197388,78
1734578434.247111,72
1734578434.2955165,69
1734578434.3517094,77
1734578434.4032307,69
1734578434.4470842,71
1734578434.4954805,84
1734578434.5527275,74
1734578434.5973482,78
1734578434.6518867,66
1734578434.706148,76
1734578434.7473907,73
1734578434.8037357,101
1734578434.8490593,86
1734578434.9065444,78
1734578434.9472923,74
1734578435.003261,81
1734578435.0533874,71
1734578435.1069405,81
1734578435.1469412,83
1734578435.1974354,88
1734578435.247693,91
1734578435.307387,102
1734578435.34748,90
1734578435.4042087,86
1734578435.4535587,88
1734578435.5082011,86
1734578435.5533538,79
1734578435.5977898,88
1734578435.659421,105
1734578435.7088482,105
1734578435.747428,94
1734578435.8091662,107
1734578435.8573334,86
1734578435.9092252,92
1734578435.9569995,92
1734578436.012346,87
1734578436.0616148,92
1734578436.109898,83
1734578436.1597672,84
1734578436.212372,80
1734578436.2623398,92
1734578436.3114455,79
1734578436.3628864,97
1734578436.4122815,83
1734578436.4599926,87
1734578436.512197,80
1734578436.5623207,96
1734578436.6140158,78
1734578436.6622956,79
1734578436.7122705,70
1734578436.7637913,77
1734578436.8136554,62
1734578436.863426,70
1734578436.9123714,69
1734578436.9636526,67
1734578437.012349,69
1734578437.063396,68
1734578437.1137905,64
1734578437.1652184,91
1734578437.2123315,73
1734578437.2632759,72
1734578437.313507,72
1734578437.3635054,65
1734578437.4130511,71
1734578437.4628806,66
1734578437.5129228,64
1734578437.5640044,60
1734578437.6138384,62
1734578437.6641738,61
1734578437.7147768,66
1734578437.7644095,73
1734578437.8136451,68
1734578437.863601,63
1734578437.9171348,64
1734578437.9639482,59
1734578438.0141888,70
1734578438.0637133,66
1734578438.1139328,64
1734578438.164297,76
1734578438.2203918,72
1734578438.2704933,70
1734578438.3200538,64
1734578438.370435,73
1734578438.4201565,71
1734578438.4642076,59
1734578438.5134869,65
1734578438.563283,62
1734578438.6207836,65
1734578438.6640143,67
1734578438.7179065,57
1734578438.7711253,71
1734578438.8136055,63
1734578438.8650758,68
1734578438.9139497,61
1734578438.9684994,66
1734578439.0205915,58
1734578439.063952,63
1734578439.1148565,58
1734578439.1786613,60
1734578439.220169,60
1734578439.2639291,67
1734578439.3194227,64
1734578439.3792424,67
1734578439.4263158,63
1734578439.4637802,63
1734578439.5291483,61
1734578439.5793893,66
1734578439.6291933,59
1734578439.6784668,68
1734578439.7311058,57
1734578439.7791035,67
1734578439.8292065,61
1734578439.879111,59
1734578439.9291582,69
1734578439.9806068,70
1734578440.0291476,72
1734578440.0809798,85
1734578440.1291294,74
1734578440.179094,79
1734578440.2309787,84
1734578440.2810822,79
1734578440.3324559,77
1734578440.3824737,83
1734578440.4291327,95
1734578440.4807823,97
1734578440.5312414,112
1734578440.5807233,97
1734578440.6294796,90
1734578440.6809494,95
1734578440.7291546,94
1734578440.7803314,93
1734578440.832359,126
1734578440.8805342,115
1734578440.9305515,118
1734578440.9867764,126
1734578441.0369413,117
1734578441.0812638,107
1734578441.1309917,172
1734578441.1878378,135
1734578441.237019,128
1734578441.287393,130
1734578441.333406,115
1734578441.3810422,134
1734578441.4375432,121
1734578441.487455,143
1734578441.5307188,120
1734578441.5805998,97
1734578441.636376,81
1734578441.7101798,76
1734578441.7343044,73
1734578441.7869842,77
1734578441.8367462,67
1734578441.8876665,73
1734578441.9370608,65
1734578441.9808931,66
1734578442.0379972,62
1734578442.0818303,59
1734578442.1310985,57
1734578442.193265,58
1734578442.2375467,56
1734578442.2945132,52
1734578442.3427148,56
1734578442.3906183,60
1734578442.4398406,54
1734578442.4960737,59
1734578442.545539,60
1734578442.5938265,63
1734578442.6427023,58
1734578442.6960492,53
1734578442.7459702,55
1734578442.7878942,63
1734578442.8557334,64
1734578442.897522,66
1734578442.946079,65
1734578442.9960597,61
1734578443.0479882,61
1734578443.0978382,63
1734578443.1459846,65
1734578443.196655,63
1734578443.2476835,78
1734578443.2960422,84
1734578443.3484159,68
1734578443.398104,74
1734578443.4487913,66
1734578443.498011,71
1734578443.5469873,68
1734578443.5975466,72
1734578443.647751,67
1734578443.6982584,75
1734578443.7474105,69
1734578443.7972035,77
1734578443.8508358,91
1734578443.8974147,87
1734578443.947312,88
1734578443.997722,77
1734578444.0471716,75
1734578444.0960162,69
1734578444.1522346,76
1734578444.2016501,70
1734578444.2478466,66
1734578444.2982743,54
1734578444.3476095,63
1734578444.4039447,62
1734578444.4540718,67
1734578444.4975774,59
1734578444.547189,68
1734578444.6048784,59
1734578444.6538646,69
1734578444.697664,59
1734578444.7474341,72
1734578444.798613,86
1734578444.849659,74
1734578444.8979013,73
1734578444.947807,67
1734578445.0025704,70
1734578445.0538852,71
1734578445.1039145,73
1734578445.1545885,72
1734578445.204721,75
1734578445.254094,72
1734578445.3047931,72
1734578445.3540277,78
1734578445.404473,83
1734578445.4613643,80
1734578445.5030584,89
1734578445.5478644,89
1734578445.6127994,102
1734578445.6620228,89
1734578445.6966946,94
1734578445.7629676,104
1734578445.8111868,93
1734578445.862804,94
1734578445.904789,85
1734578445.9616086,82
1734578446.014306,69
1734578446.0629222,75
1734578446.1128502,86
1734578446.1606135,86
1734578446.2146752,79
1734578446.264136,85
1734578446.3128917,78
1734578446.3627622,98
1734578446.4145262,101
1734578446.4642115,85
1734578446.5142841,105
1734578446.5651958,122
1734578446.6145396,125
1734578446.6645544,129
1734578446.7128375,126
1734578446.7643807,109
1734578446.814313,86
1734578446.8637974,71
1734578446.914157,76
1734578446.9644165,73
1734578447.0143054,76
1734578447.0629497,84
1734578447.1144292,98
1734578447.1647108,79
1734578447.2140749,82
1734578447.2640104,67
1734578447.3205063,82
1734578447.3647566,68
1734578447.4145968,73
1734578447.464188,64
1734578447.520836,64
1734578447.564709,55
1734578447.6150346,62
1734578447.6640263,58
1734578447.714714,64
1734578447.7646425,60
1734578447.8206878,68
1734578447.8642952,71
1734578447.920103,65
1734578447.9691527,70
1734578448.0142412,69
1734578448.0747142,71
1734578448.1232662,71
1734578448.1726754,68
1734578448.2207432,69
1734578448.2695885,66
1734578448.3149667,65
1734578448.3645697,67
1734578448.42141,67
1734578448.464865,63
1734578448.5146506,68
1734578448.5646582,72
1734578448.6249986,72
1734578448.6730237,68
1734578448.7143276,70
1734578448.778074,64
1734578448.821369,60
1734578448.871588,57
1734578448.9137306,65
1734578448.9797602,62
1734578449.0288613,66
1734578449.0716395,58
1734578449.114878,61
1734578449.179851,56
1734578449.2295883,60
1734578449.2790093,53
1734578449.329901,54
1734578449.380987,60
1734578449.4298198,67
1734578449.4798656,78
1734578449.5308962,77
1734578449.5797632,87
1734578449.6296625,71
1734578449.6874356,67
1734578449.731507,60
1734578449.7809882,67
1734578449.8297749,64
1734578449.880736,78
1734578449.9309976,111
1734578449.9813898,115
1734578450.0314271,109
1734578450.0815542,99
1734578450.1340942,83
1734578450.1813025,94
1734578450.231519,84
1734578450.2812388,93
1734578450.334849,91
1734578450.381644,104
1734578450.4311213,102
1734578450.4813147,112
1734578450.53131,117
1734578450.5812519,100
1734578450.6316736,119
1734578450.68135,125
1734578450.731452,127
1734578450.7815762,156
1734578450.833931,134
1734578450.8814986,120
1734578450.9320292,117
1734578450.9814146,108
1734578451.0368218,124
1734578451.0871546,120
1734578451.137611,111
1734578451.1817522,105
1734578451.238299,98
1734578451.2878253,88
1734578451.335297,79
1734578451.38203,72
1734578451.4384823,67
1734578451.487892,78
1734578451.5374591,67
1734578451.5816915,74
1734578451.6374943,72
1734578451.6827395,69
1734578451.7442143,63
1734578451.7925575,66
1734578451.8336275,60
1734578451.8882403,58
1734578451.94543,65
1734578451.9883254,57
1734578452.031873,55
1734578452.0964992,49
1734578452.1456032,47
1734578452.1946487,57
1734578452.232305,51
1734578452.2966027,58
1734578452.3464954,51
1734578452.3948092,54
1734578452.443134,55
1734578452.497723,55
1734578452.5467086,63
1734578452.5966206,63
1734578452.646854,76
1734578452.7118304,83
1734578452.747972,127
1734578452.7918937,86
1734578452.8498955,79
1734578452.8984017,85
1734578452.9483263,80
1734578452.9966397,76
1734578453.0479116,77
1734578453.0980382,78
1734578453.1471272,71
1734578453.197974,78
1734578453.2483065,99
1734578453.2983196,97
1734578453.347708,85
1734578453.3967478,72
1734578453.4482908,76
1734578453.4985464,71
1734578453.548455,74
1734578453.5965238,70
1734578453.6483572,77
1734578453.6977587,64
1734578453.7485425,69
1734578453.7976072,61
1734578453.84863,75
1734578453.8979447,65
1734578453.9488022,63
1734578453.9982612,61
1734578454.0544937,56
1734578454.097983,60
1734578454.149554,63
1734578454.2043397,59
1734578454.2532673,58
1734578454.2986422,66
1734578454.3498368,69
1734578454.4050725,60
1734578454.454564,57
1734578454.5045507,57
1734578454.5507698,57
1734578454.5982366,52
1734578454.6509974,51
1734578454.6980252,54
1734578454.7512772,51
1734578454.8050213,50
1734578454.851367,52
1734578454.9050882,74
1734578454.95444,75
1734578455.0054286,67
1734578455.0543914,80
1734578455.0986223,70
1734578455.1550126,75
1734578455.1983323,80
1734578455.2617242,69
1734578455.3050716,65
1734578455.3527215,68
1734578455.4052963,73
1734578455.4635277,69
1734578455.5105174,92
1734578455.5592058,80
1734578455.6073015,73
1734578455.66336,80
1734578455.713458,75
1734578455.7624588,86
1734578455.8133774,78
1734578455.8649673,83
1734578455.9135256,84
1734578455.9585764,96
1734578456.0147476,104
1734578456.064687,96
1734578456.1134841,115
1734578456.164762,100
1734578456.2155173,112
1734578456.2652962,121
1734578456.3195174,179
1734578456.3646526,180
1734578456.4148195,165
1734578456.4650698,121
1734578456.5151074,94
1734578456.564699,76
1734578456.6134844,67
1734578456.6671426,59
1734578456.721051,62
1734578456.7985878,61
1734578456.818576,55
1734578456.8658698,63
1734578456.9155264,57
1734578456.96491,53
1734578457.013438,56
1734578457.0648618,50
1734578457.1211176,51
1734578457.171239,48
1734578457.21452,54
1734578457.2647636,54
1734578457.3191743,75
1734578457.3652303,60
1734578457.4210615,51
1734578457.464687,54
1734578457.5220342,55
1734578457.5711086,54
1734578457.6211882,57
1734578457.665289,55
1734578457.722385,55
1734578457.7712398,56
1734578457.8151379,59
1734578457.8709588,65
1734578457.9157984,59
1734578457.970398,58
1734578458.0153697,58
1734578458.0710711,57
1734578458.1150944,58
1734578458.1649892,67
1734578458.2149765,63
1734578458.2648413,59
1734578458.3206933,56
1734578458.3648643,61
1734578458.4206283,59
1734578458.46525,64
1734578458.527112,61
1734578458.580296,58
1734578458.6149528,57
1734578458.6717606,54
1734578458.7201414,55
1734578458.7811255,55
1734578458.822241,52
1734578458.8794346,56
1734578458.9280288,50
1734578458.9816804,48
1734578459.0306342,47
1734578459.0653675,47
1734578459.114969,53
1734578459.1816175,48
1734578459.2302945,58
1734578459.2802336,54
1734578459.3339021,54
1734578459.3820827,56
1734578459.4316416,54
1734578459.48029,56
1734578459.5324006,50
1734578459.5814388,63
1734578459.631428,55
1734578459.681546,52
1734578459.731998,47
1734578459.7816906,54
1734578459.830359,51
1734578459.885222,55
1734578459.9302502,59
1734578459.9815218,64
1734578460.0307128,56
1734578460.0872054,56
1734578460.1318655,58
1734578460.1819074,58
1734578460.2319214,78
1734578460.2814634,109
1734578460.335295,86
1734578460.3820744,90
1734578460.4318268,110
1734578460.4881477,96
1734578460.531922,102
1734578460.5819304,88
1734578460.631705,98
1734578460.6879432,97
1734578460.7381773,94
1734578460.7880814,112
1734578460.83397,113
1734578460.8860962,107
1734578460.9320729,141
1734578460.9891143,137
1734578461.031858,166
1734578461.0822809,172
1734578461.1434462,250
1734578461.1915548,302
1734578461.2315514,235
1734578461.295714,197
1734578461.3340504,188
1734578461.3820083,158
1734578461.4321682,130
1734578461.4930043,104
1734578461.540688,92
1734578461.5890844,80
1734578461.6322746,78
1734578461.688183,72
1734578461.7389863,67
1734578461.7954347,64
1734578461.8349276,56
1734578461.8976219,55
1734578461.9453306,51
1734578461.9819486,55
1734578462.0390077,55
1734578462.0971322,53
1734578462.1472886,56
1734578462.194476,51
1734578462.2320201,46
1734578462.2982101,47
1734578462.3470063,48
1734578462.3971696,52
1734578462.4501123,50
1734578462.4988177,47
1734578462.5487428,45
1734578462.5981877,46
1734578462.6485355,46
1734578462.6970878,48
1734578462.7486176,47
1734578462.7971497,46
1734578462.8484657,44
1734578462.8986356,45
1734578462.9487076,45
1734578462.9983394,45
1734578463.0486984,44
1734578463.0982482,44
1734578463.1471362,45
1734578463.198278,46
1734578463.2500062,47
1734578463.2982855,48
1734578463.3484328,47
1734578463.3989289,46
1734578463.448835,45
1734578463.4986842,45
1734578463.5484397,47
1734578463.59889,47
1734578463.64876,46
1734578463.697295,50
1734578463.7485378,49
1734578463.7984962,49
1734578463.8552394,51
1734578463.9051383,49
1734578463.948666,48
1734578463.9988928,46
1734578464.049784,48
1734578464.1042664,52
1734578464.149178,51
1734578464.1987638,53
1734578464.2493324,49
1734578464.2986944,47
1734578464.3478816,48
1734578464.4057755,48
1734578464.4548445,49
1734578464.5054748,50
1734578464.5481563,50
1734578464.60566,55
1734578464.6478996,67
1734578464.7055392,59
1734578464.7479298,56
1734578464.8059905,56
1734578464.8477657,58
1734578464.9115067,61
1734578464.9555542,56
1734578464.9978962,65
1734578465.064023,61
1734578465.1095116,76
1734578465.157878,71
1734578465.1993353,63
1734578465.2639303,77
1734578465.3139899,66
1734578465.3549488,82
1734578465.4055207,75
1734578465.4648726,91
1734578465.5139384,92
1734578465.5639727,88
1734578465.6159363,93
1734578465.6643727,85
1734578465.714919,94
1734578465.7640073,92
1734578465.8147316,84
1734578465.864467,101
1734578465.9158041,98
1734578465.964,86
1734578466.0145955,95
1734578466.0667205,105
1734578466.1149714,116
1734578466.1654656,140
1734578466.2160478,113
1734578466.265397,119
1734578466.3139694,99
1734578466.3706176,106
1734578466.4155712,96
1734578466.4644344,74
1734578466.515792,60
1734578466.5655122,83
1734578466.6140654,69
1734578466.6655781,77
1734578466.7221067,71
1734578466.7661095,78
1734578466.8160522,67
1734578466.866006,58
1734578466.9159102,57
1734578466.9654918,52
1734578467.0148842,50
1734578467.0652876,52
1734578467.1159563,49
1734578467.1664214,49
1734578467.2160954,50
1734578467.2657871,47
1734578467.3162427,50
1734578467.3661926,48
1734578467.4157193,50
1734578467.4720852,73
1734578467.5225387,66
1734578467.5718908,69
1734578467.6159563,71
1734578467.672376,68
1734578467.7219722,63
1734578467.7653103,64
1734578467.8225,95
1734578467.8719835,86
1734578467.9157348,74
1734578467.9655962,74
1734578468.0223773,72
1734578468.0656266,67
1734578468.1214333,75
1734578468.170853,74
1734578468.2224584,72
1734578468.2656295,70
1734578468.316081,63
1734578468.3658803,60
1734578468.4293878,57
1734578468.479103,64
1734578468.5281024,63
1734578468.5822423,70
1734578468.6308925,79
1734578468.6799395,76
1734578468.7300055,85
1734578468.7822516,76
1734578468.8290787,72
1734578468.8808022,62
1734578468.9290087,65
1734578468.9828703,61
1734578469.0325403,61
1734578469.0821023,57
1734578469.1315997,55
1734578469.1834278,71
1734578469.230845,60
1734578469.282212,57
1734578469.3351963,70
1734578469.3839128,64
1734578469.4328175,60
1734578469.4831164,59
1734578469.5309358,60
1734578469.5858269,59
1734578469.6308787,52
1734578469.681369,56
1734578469.7313957,53
1734578469.7851725,57
1734578469.8339987,54
1734578469.8851798,78
1734578469.932488,89
1734578469.9851644,89
1734578470.030869,78
1734578470.0877104,82
1734578470.1329184,78
1734578470.1854973,76
1734578470.2328548,90
1734578470.285989,105
1734578470.33866,101
1734578470.386236,99
1734578470.4388473,87
1734578470.4885652,87
1734578470.5331655,92
1734578470.5866892,109
1734578470.637272,138
1734578470.688275,121
1734578470.738579,124
1734578470.7875185,134
1734578470.8381407,168
1734578470.8878617,135
1734578470.9444072,130
1734578470.989487,144
1734578471.038825,184
1734578471.0883312,174
1734578471.1332238,161
1734578471.1887245,130
1734578471.2325459,110
1734578471.2891288,98
1734578471.3458507,85
1734578471.3949652,89
1734578471.4397042,89
1734578471.4898868,83
1734578471.547696,71
1734578471.5900135,75
1734578471.6325147,74
1734578471.6901748,70
1734578471.7475915,84
1734578471.796841,77
1734578471.8464332,84
1734578471.8978758,69
1734578471.9487498,65
1734578471.9977462,80
1734578472.0394113,68
1734578472.0993261,61
1734578472.1477203,58
1734578472.1989567,51
1734578472.247662,50
1734578472.2999191,47
1734578472.3496773,55
1734578472.3988373,50
1734578472.449409,53
1734578472.4992006,51
1734578472.5476458,49
1734578472.599425,49
1734578472.6492674,50
1734578472.6997058,51
1734578472.7477038,48
1734578472.799365,47
1734578472.8476813,48
1734578472.8978524,50
1734578472.9491491,64
1734578472.999347,109
1734578473.049596,82
1734578473.098853,64
1734578473.1493847,60
1734578473.2057123,54
1734578473.2496836,56
1734578473.2998707,56
1734578473.3512285,58
1734578473.4056547,57
1734578473.4488811,58
1734578473.4989982,57
1734578473.5492966,60
1734578473.599385,55
1734578473.6494746,57
1734578473.7056177,54
1734578473.7500782,54
1734578473.804964,52
1734578473.8499455,52
1734578473.8998854,52
1734578473.955504,53
1734578473.9995606,50
1734578474.0494282,58
1734578474.105102,71
1734578474.1555786,77
1734578474.2054846,63
1734578474.2554727,52
1734578474.299712,50
1734578474.3493755,51
1734578474.39904,56
1734578474.4493046,55
1734578474.4991388,78
1734578474.5552855,88
1734578474.5995708,87
1734578474.6495209,92
1734578474.7129803,74
1734578474.7563024,73
1734578474.8061202,76
1734578474.8646898,82
1734578474.9116437,78
1734578474.9595032,76
1734578475.0078602,96
1734578475.064687,99
1734578475.1145554,92
1734578475.1618123,103
1734578475.2144885,118
1734578475.2861342,109
1734578475.3152702,119
1734578475.365158,124
1734578475.417119,120
1734578475.4646535,157
1734578475.5150976,147
1734578475.5645292,164
1734578475.616034,142
1734578475.665972,176
1734578475.7160194,177
1734578475.7644875,162
1734578475.8191893,128
1734578475.8649952,130
1734578475.9161444,133
1734578475.965886,142
1734578476.0155187,120
1734578476.0644963,120
1734578476.115541,118
1734578476.1660604,93
1734578476.2162123,97
1734578476.2646542,90
1734578476.3229473,87
1734578476.371098,72
1734578476.4166877,63
1734578476.4659429,57
1734578476.5222282,52
1734578476.6006467,52
1734578476.6167405,50
1734578476.6716077,49
1734578476.7165885,46
1734578476.766622,48
1734578476.8224287,50
1734578476.8662255,48
1734578476.9232945,48
1734578476.9722214,48
1734578477.0225246,46
1734578477.0722942,45
1734578477.1234274,46
1734578477.172108,47
1734578477.2166796,46
1734578477.2666595,47
1734578477.316967,47
1734578477.366238,48
1734578477.4167054,45
1734578477.472575,43
1734578477.516449,45
1734578477.5672107,44
1734578477.622526,45
1734578477.6667714,45
1734578477.7169907,46
1734578477.7664118,48
1734578477.8304386,49
1734578477.873004,49
1734578477.9161499,53
1734578477.9724257,52
1734578478.0223875,50
1734578478.079951,50
1734578478.129087,50
1734578478.181424,52
1734578478.2314084,52
1734578478.2800922,55
1734578478.3201833,59
1734578478.38283,61
1734578478.4324543,60
1734578478.4814363,58
1734578478.5313435,57
1734578478.5813854,58
1734578478.6335163,57
1734578478.67959,56
1734578478.7331843,54
1734578478.7834117,53
1734578478.8313465,56
1734578478.8827221,52
1734578478.9329493,49
1734578478.9833436,50
1734578479.0340002,50
1734578479.0813725,46
1734578479.133743,45
1734578479.1828506,48
1734578479.2329671,47
1734578479.2830858,47
1734578479.3351476,51
1734578479.3840728,47
1734578479.4331007,45
1734578479.4833517,52
1734578479.533095,50
1734578479.5831378,76
1734578479.6326463,64
1734578479.682966,64
1734578479.7334354,58
1734578479.7832315,62
1734578479.835004,54
1734578479.8833723,74
1734578479.939306,92
1734578479.9891613,74
1734578480.04105,80
1734578480.0900388,75
1734578480.138885,85
1734578480.1893113,80
1734578480.2335563,78
1734578480.283479,76
1734578480.3362343,88
1734578480.389801,79
1734578480.433274,85
1734578480.4826274,121
1734578480.538645,108
1734578480.5826387,112
1734578480.6340399,108
1734578480.6833766,138
1734578480.746564,153
1734578480.7953901,172
1734578480.833981,211
1734578480.8834188,196
1734578480.9438326,239
1734578480.9916875,195
1734578481.0328896,188
1734578481.0982668,165
1734578481.1482809,158
1734578481.1831093,125
1734578481.2464123,115
1734578481.2952547,97
1734578481.3481982,93
1734578481.391655,99
1734578481.4473217,91
1734578481.496369,93
1734578481.5482833,88
1734578481.598309,92
1734578481.6470292,82
1734578481.6993902,89
1734578481.7493136,78
1734578481.7994328,70
1734578481.848085,82
1734578481.8996289,69
1734578481.9481297,61
1734578481.9999514,57
1734578482.0482483,54
1734578482.0996015,55
1734578482.1482444,52
1734578482.1995807,50
1734578482.2493358,51
1734578482.3002388,48
1734578482.3495085,49
1734578482.4000497,47
1734578482.450392,48
1734578482.4995008,47
1734578482.5495172,50
1734578482.599941,52
1734578482.6500823,52
1734578482.6998155,53
1734578482.7505443,54
1734578482.7997136,52
1734578482.8498175,54
1734578482.8999863,54
1734578482.949626,52
1734578483.005839,54
1734578483.054426,51
1734578483.1108384,48
1734578483.1514556,49
1734578483.2080448,48
1734578483.2564735,50
1734578483.3028924,52
1734578483.356176,52
1734578483.399638,53
1734578483.4566822,52
1734578483.5059116,54
1734578483.5560226,56
1734578483.599826,57
1734578483.6498647,54
1734578483.7060924,53
1734578483.7560146,56
1734578483.8067744,56
1734578483.8504634,56
1734578483.9000564,54
1734578483.9569426,53
1734578483.999853,52
1734578484.056978,49
1734578484.1002467,48
1734578484.1569881,46
1734578484.2069883,45
1734578484.249846,44
1734578484.3129506,45
1734578484.353291,47
1734578484.3994405,47
