Time,EMG Value
1734578095.596211,433
1734578095.6465845,559
1734578095.696339,574
1734578095.7483165,565
1734578095.8028517,559
1734578095.8653004,424
1734578095.8981264,321
1734578095.9463704,285
1734578096.0064337,222
1734578096.0538032,176
1734578096.1029453,156
1734578096.1530156,145
1734578096.2066867,137
1734578096.2465239,124
1734578096.2963147,115
1734578096.3537173,105
1734578096.4070172,93
1734578096.4464672,80
1734578096.5030813,73
1734578096.5466738,74
1734578096.6076558,72
1734578096.6538923,72
1734578096.6965919,72
1734578096.758944,74
1734578096.8079555,72
1734578096.8554716,67
1734578096.8988154,67
1734578096.9540532,66
1734578097.0085318,67
1734578097.0540202,64
1734578097.0968728,71
1734578097.1596847,68
1734578097.2091415,59
1734578097.2520108,68
1734578097.312185,64
1734578097.3620253,63
1734578097.4095693,67
1734578097.4604347,73
1734578097.5132544,76
1734578097.5620368,72
1734578097.6119285,62
1734578097.6521533,64
1734578097.7129745,73
1734578097.7628753,95
1734578097.8119857,88
1734578097.860165,72
1734578097.9129782,75
1734578097.9637284,67
1734578098.0130665,67
1734578098.062032,70
1734578098.1133504,63
1734578098.1633532,75
1734578098.2120602,65
1734578098.2632515,65
1734578098.3125272,59
1734578098.3619952,64
1734578098.4136868,59
1734578098.4637449,63
1734578098.5129519,54
1734578098.5620136,56
1734578098.6190808,56
1734578098.6640205,62
1734578098.7136693,85
1734578098.7630563,93
1734578098.819687,80
1734578098.8686285,75
1734578098.912961,77
1734578098.9619987,72
1734578099.0132027,84
1734578099.0633838,77
1734578099.1140802,69
1734578099.1631029,64
1734578099.2133791,66
1734578099.2635057,69
1734578099.3195744,64
1734578099.3632066,57
1734578099.413006,65
1734578099.4699242,62
1734578099.520266,58
1734578099.5636764,56
1734578099.6134758,56
1734578099.6687174,54
1734578099.7200809,55
1734578099.767843,53
1734578099.8207483,55
1734578099.8704169,53
1734578099.9200964,51
1734578099.9635026,49
1734578100.0142848,56
1734578100.0655355,54
1734578100.1222088,57
1734578100.1704822,57
1734578100.2162204,55
1734578100.270137,55
1734578100.3274584,53
1734578100.3759522,58
1734578100.4236567,53
1734578100.4788864,60
1734578100.528327,61
1734578100.5697093,65
1734578100.6180646,90
1734578100.6788075,94
1734578100.7289855,118
1734578100.7699087,124
1734578100.8300116,127
1734578100.8798323,130
1734578100.9288416,163
1734578100.9803472,203
1734578101.0288932,284
1734578101.0800543,363
1734578101.1304016,392
1734578101.1792052,549
1734578101.232405,627
1734578101.2805195,538
1734578101.3299153,506
1734578101.378815,561
1734578101.43195,546
1734578101.4799786,333
1734578101.5304089,275
1734578101.5804548,201
1734578101.6289198,159
1734578101.6788852,141
1734578101.7299774,130
1734578101.7811186,113
1734578101.8300204,103
1734578101.882247,90
1734578101.9309447,81
1734578101.9801948,69
1734578102.028924,65
1734578102.0803638,61
1734578102.129904,62
1734578102.1825662,62
1734578102.2302544,68
1734578102.2800822,67
1734578102.330432,63
1734578102.3803396,69
1734578102.4360955,68
1734578102.4866734,69
1734578102.5374782,70
1734578102.586901,69
1734578102.6368988,62
1734578102.6850848,67
1734578102.7293332,68
1734578102.7794425,66
1734578102.8373733,72
1734578102.8869057,72
1734578102.9376936,75
1734578102.986852,70
1734578103.0307436,68
1734578103.0875013,65
1734578103.1305897,69
1734578103.1876073,69
1734578103.230834,75
1734578103.2880716,80
1734578103.3306012,72
1734578103.3806875,75
1734578103.4374087,74
1734578103.4803827,82
1734578103.5420253,81
1734578103.5957003,87
1734578103.6380186,78
1734578103.6806164,68
1734578103.7301707,76
1734578103.7957225,69
1734578103.8457134,67
1734578103.8948114,66
1734578103.943467,60
1734578103.9966354,55
1734578104.0465877,56
1734578104.095651,54
1734578104.147209,53
1734578104.1975667,54
1734578104.2473447,54
1734578104.2957342,54
1734578104.3466413,51
1734578104.3957202,56
1734578104.4467332,52
1734578104.496953,55
1734578104.5456638,55
1734578104.5972989,54
1734578104.6467974,51
1734578104.6972804,58
1734578104.746842,56
1734578104.797073,54
1734578104.8475125,54
1734578104.8986835,52
1734578104.9470184,52
1734578104.996931,52
1734578105.0457265,50
1734578105.1024232,51
1734578105.1511354,51
1734578105.1968472,55
1734578105.2506855,54
1734578105.2978318,56
1734578105.347511,57
1734578105.3985734,59
1734578105.4471405,60
1734578105.5004716,62
1734578105.5474274,65
1734578105.5977728,64
1734578105.6471968,70
1734578105.6972394,68
1734578105.747899,68
1734578105.7972493,70
1734578105.8475375,71
1734578105.903504,73
1734578105.954581,76
1734578106.003283,77
1734578106.047763,80
1734578106.097455,73
1734578106.1536224,82
1734578106.203587,101
1734578106.2543194,128
1734578106.3043253,153
1734578106.3539329,156
1734578106.3999922,202
1734578106.4546316,402
1734578106.5194404,433
1734578106.5608885,489
1734578106.5970635,599
1734578106.6464345,518
1734578106.712538,637
1734578106.761641,551
1734578106.8033607,429
1734578106.8624632,347
1734578106.9125638,259
1734578106.9624615,217
1734578107.0117555,171
1734578107.063751,145
1734578107.1124732,131
1734578107.162543,130
1734578107.2125995,119
1734578107.2638698,107
1734578107.3130121,92
1734578107.363598,84
1734578107.4125087,81
1734578107.4626625,78
1734578107.5146053,76
1734578107.5642958,73
1734578107.6126006,81
1734578107.6637526,83
1734578107.7141194,91
1734578107.7635317,86
1734578107.8125386,89
1734578107.8635776,91
1734578107.9126298,70
1734578107.96372,72
1734578108.012527,70
1734578108.0658362,73
1734578108.114006,73
1734578108.1635928,90
1734578108.212492,77
1734578108.263772,81
1734578108.3138885,78
1734578108.363538,79
1734578108.4201684,85
1734578108.4691992,88
1734578108.5156617,82
1734578108.5637987,78
1734578108.620057,72
1734578108.6643887,70
1734578108.713993,75
1734578108.7637372,66
1734578108.8139467,72
1734578108.8638692,65
1734578108.9143064,69
1734578108.9646811,66
1734578109.014092,64
1734578109.0640516,66
1734578109.124852,67
1734578109.1637435,61
1734578109.2202325,60
1734578109.2704792,57
1734578109.3255734,57
1734578109.3711324,56
1734578109.4204104,59
1734578109.4642928,54
1734578109.5262911,52
1734578109.5641024,48
1734578109.619784,58
1734578109.676358,54
1734578109.7264216,48
1734578109.7756715,51
1734578109.8224506,58
1734578109.8641927,57
1734578109.9278584,62
1734578109.9645026,65
1734578110.0198216,68
1734578110.079368,69
1734578110.1272228,68
1734578110.1762288,68
1734578110.223904,67
1734578110.280273,71
1734578110.3294127,71
1734578110.3688447,67
1734578110.4293108,70
1734578110.4803262,91
1734578110.5294526,80
1734578110.5793698,80
1734578110.6303768,80
1734578110.6794221,82
1734578110.728998,81
1734578110.7793937,78
1734578110.8304784,79
1734578110.8809576,81
1734578110.93064,88
1734578110.9813402,90
1734578111.031099,94
1734578111.080548,101
1734578111.1312933,108
1734578111.1809769,124
1734578111.231317,153
1734578111.2809892,182
1734578111.3311448,281
1734578111.3824298,354
1734578111.4306512,447
1734578111.4809396,537
1734578111.5375826,582
1734578111.5805995,566
1734578111.6311324,654
1734578111.6808937,545
1734578111.7372289,405
1734578111.7811701,295
1734578111.830801,251
1734578111.8879066,198
1734578111.9368641,181
1734578111.9868927,164
1734578112.0309067,161
1734578112.0880108,156
1734578112.1376488,153
1734578112.18757,138
1734578112.2308779,127
1734578112.2808266,109
1734578112.3315399,96
1734578112.3881865,90
1734578112.4372044,87
1734578112.4810793,98
1734578112.531127,103
1734578112.5878732,101
1734578112.6308687,97
1734578112.6879811,93
1734578112.7373524,88
1734578112.7947166,79
1734578112.838018,77
1734578112.8881552,66
1734578112.9374459,67
1734578112.9945564,70
1734578113.0383818,75
1734578113.0940182,106
1734578113.1307025,86
1734578113.196268,82
1734578113.2456145,71
1734578113.2871253,68
1734578113.3461802,65
1734578113.3941724,88
1734578113.4460783,83
1734578113.4973264,105
1734578113.5461748,89
1734578113.5962205,83
1734578113.6462371,73
1734578113.6962829,74
1734578113.7480292,70
1734578113.7978795,61
1734578113.8472483,69
1734578113.9005942,59
1734578113.9473665,60
1734578113.997768,58
1734578114.047426,54
1734578114.0972419,55
1734578114.1461992,55
1734578114.197433,61
1734578114.246218,61
1734578114.310001,60
1734578114.3515682,54
1734578114.399152,59
1734578114.4462655,55
1734578114.5102768,62
1734578114.5513978,58
1734578114.5974474,57
1734578114.647442,56
1734578114.7039676,56
1734578114.7471676,59
1734578114.7962742,79
1734578114.847755,73
1734578114.9011462,76
1734578114.9477072,70
1734578114.9972205,67
1734578115.0535665,62
1734578115.10437,67
1734578115.1480093,64
1734578115.1976726,66
1734578115.2475233,64
1734578115.2976818,65
1734578115.3473923,82
1734578115.403762,74
1734578115.4547484,75
1734578115.503893,73
1734578115.5539937,68
1734578115.6043108,68
1734578115.6549406,76
1734578115.704127,70
1734578115.7480776,72
1734578115.8050623,73
1734578115.8479655,69
1734578115.8995123,72
1734578115.9587483,64
1734578116.0063818,62
1734578116.0480604,66
1734578116.104165,76
1734578116.152759,97
1734578116.197704,87
1734578116.2477183,140
1734578116.3130484,151
1734578116.3569102,153
1734578116.3995323,190
1734578116.4630744,179
1734578116.5113297,222
1734578116.563125,232
1734578116.623193,254
1734578116.6643844,284
1734578116.7131505,336
1734578116.7630446,418
1734578116.8142877,434
1734578116.8630645,573
1734578116.9141066,510
1734578116.964247,423
1734578117.014305,544
1734578117.064735,509
1734578117.114492,475
1734578117.1646156,356
1734578117.2145932,246
1734578117.2640452,208
1734578117.3130505,169
1734578117.364193,147
1734578117.4131315,136
1734578117.4701996,125
1734578117.5148516,114
1734578117.5644288,102
1734578117.6147516,91
1734578117.6646023,84
1734578117.7146857,75
1734578117.7642467,69
1734578117.8168044,63
1734578117.864852,60
1734578117.9142737,66
1734578117.970739,58
1734578118.0141175,63
1734578118.063104,61
1734578118.1143603,62
1734578118.1647823,57
1734578118.2210927,57
1734578118.2648022,55
1734578118.3146982,53
1734578118.3645399,55
1734578118.414586,59
1734578118.471818,57
1734578118.5149696,56
1734578118.5647056,59
1734578118.6147575,60
1734578118.6643748,58
1734578118.7237666,65
1734578118.7645814,65
1734578118.8210697,70
1734578118.8709307,70
1734578118.9149828,73
1734578118.9646387,68
1734578119.0217087,68
1734578119.0709476,71
1734578119.121969,69
1734578119.1647253,68
1734578119.214449,66
1734578119.2718685,62
1734578119.3218386,66
1734578119.371751,63
1734578119.4299097,66
1734578119.479153,63
1734578119.5275433,65
1734578119.5645282,65
1734578119.6299236,69
1734578119.6798525,67
1734578119.7284606,68
1734578119.7647426,67
1734578119.8301604,66
1734578119.8799806,65
1734578119.9299078,63
1734578119.981166,62
1734578120.029949,62
1734578120.0813694,59
1734578120.1299691,58
1734578120.1832037,54
1734578120.2308283,54
1734578120.2816575,52
1734578120.3309383,51
1734578120.3799322,49
1734578120.431617,49
1734578120.4811642,47
1734578120.531332,45
1734578120.5809815,46
1734578120.629986,45
1734578120.681609,45
1734578120.7309303,45
1734578120.7810273,47
1734578120.8314393,47
1734578120.8811853,46
1734578120.931165,47
1734578120.9835715,47
1734578121.0317519,48
1734578121.081623,49
1734578121.1317072,48
1734578121.1813257,50
1734578121.2309957,49
1734578121.2875805,49
1734578121.3345413,48
1734578121.3813193,49
1734578121.4315195,51
1734578121.4809384,50
1734578121.5361056,49
1734578121.5837104,49
1734578121.6417866,50
1734578121.6817846,49
1734578121.7461295,55
1734578121.7815123,57
1734578121.8422902,61
1734578121.881603,75
1734578121.9314191,91
1734578121.9914708,107
1734578122.0425732,182
1734578122.0813787,194
1734578122.1372466,186
1734578122.1878154,217
1734578122.2430217,212
1734578122.2816882,265
1734578122.3434696,329
1734578122.3811896,400
1734578122.44385,534
1734578122.4814296,591
1734578122.5468142,620
1734578122.5962555,561
1734578122.6443248,504
1734578122.6971908,441
1734578122.7467113,464
1734578122.796792,364
1734578122.8456507,288
1734578122.8968043,227
1734578122.9712462,193
1734578122.997366,161
1734578123.0468385,160
1734578123.097882,147
1734578123.1467552,147
1734578123.1960998,137
1734578123.2481008,128
1734578123.2966902,119
1734578123.3486817,113
1734578123.396743,105
1734578123.4467568,97
1734578123.4985223,93
1734578123.547801,81
1734578123.5967498,81
1734578123.6479418,77
1734578123.69801,72
1734578123.7477489,66
1734578123.7977715,70
1734578123.8468232,91
1734578123.900111,93
1734578123.948454,81
1734578123.997961,73
1734578124.0480058,76
1734578124.0980995,74
1734578124.1479065,72
1734578124.1977918,68
1734578124.2550154,61
1734578124.2983544,65
1734578124.3481362,62
1734578124.4000704,56
1734578124.4477901,56
1734578124.4983556,61
1734578124.548312,57
1734578124.5981421,55
1734578124.6482444,61
1734578124.6980717,58
1734578124.748202,62
1734578124.8051965,58
1734578124.854431,63
1734578124.9012363,66
1734578124.9483962,62
1734578124.9981883,65
1734578125.0487583,66
1734578125.0982244,65
1734578125.1563993,62
1734578125.1989865,70
1734578125.2482219,67
1734578125.30546,62
1734578125.3482702,58
1734578125.4004653,54
1734578125.4555128,50
1734578125.5119686,52
1734578125.5604942,48
1734578125.6086683,49
1734578125.6576912,52
1734578125.7071605,51
1734578125.748766,48
1734578125.811345,49
1734578125.8598037,46
1734578125.9136,49
1734578125.9538841,48
1734578126.0052514,53
1734578126.065131,55
1734578126.1141033,56
1734578126.1622992,60
1734578126.2128394,58
1734578126.2636445,83
1734578126.3152535,78
1734578126.363783,75
1734578126.4124355,64
1734578126.4646163,64
1734578126.513612,56
1734578126.5635793,61
1734578126.6147485,56
1734578126.6657212,55
1734578126.7146182,55
1734578126.7645586,56
1734578126.8151798,56
1734578126.865419,58
1734578126.915445,57
1734578126.9653046,57
1734578127.0151246,64
1734578127.0650213,73
1734578127.1149297,67
1734578127.1639984,64
1734578127.214861,61
1734578127.2653122,59
1734578127.3146713,62
1734578127.3713555,60
1734578127.434061,59
1734578127.4651666,58
1734578127.5167744,61
1734578127.5732794,61
1734578127.6151872,63
1734578127.6652503,64
1734578127.7148283,78
1734578127.7648396,79
1734578127.8150547,90
1734578127.8651357,132
1734578127.915002,140
1734578127.9649553,182
1734578128.021992,189
1734578128.0716386,201
1734578128.1153114,306
1734578128.1648958,297
1734578128.2213821,345
1734578128.2722275,404
1734578128.3222766,336
1734578128.371329,451
1734578128.421497,567
1734578128.4707737,702
1734578128.5140786,622
1734578128.5651448,563
1734578128.6149728,516
1734578128.670927,417
1734578128.7216926,267
1734578128.780474,214
1734578128.8297865,158
1734578128.8711107,133
1734578128.915156,122
1734578128.9804125,117
1734578129.0305033,104
1734578129.0796056,98
1734578129.1286325,91
1734578129.1821942,85
1734578129.2314677,77
1734578129.2805607,75
1734578129.326531,75
1734578129.3820596,104
1734578129.4317913,82
1734578129.4804037,76
1734578129.5304227,69
1734578129.58035,68
1734578129.630514,62
1734578129.6814976,63
1734578129.7304142,71
1734578129.7815194,64
1734578129.8304138,60
1734578129.881657,62
1734578129.9345465,58
1734578129.9819996,60
1734578130.0320811,59
1734578130.0815032,60
1734578130.1305113,53
1734578130.1814632,58
1734578130.2304983,59
1734578130.282942,71
1734578130.3304722,67
1734578130.3810096,62
1734578130.4310336,61
1734578130.4824882,60
1734578130.532283,83
1734578130.5816295,81
1734578130.6320972,72
1734578130.6817255,62
1734578130.7382703,62
1734578130.7815905,61
1734578130.8304965,60
1734578130.8885422,59
1734578130.9362397,59
1734578130.982002,61
1734578131.0320466,57
1734578131.0882194,54
1734578131.1322634,51
1734578131.1818209,52
1734578131.2319205,54
1734578131.289177,55
1734578131.338483,55
1734578131.3884003,54
1734578131.4318855,52
1734578131.489034,53
1734578131.5319343,51
1734578131.5823045,49
1734578131.638955,51
1734578131.692005,49
1734578131.739774,48
1734578131.7886589,47
1734578131.831781,48
1734578131.88808,47
1734578131.9320126,49
1734578131.9889843,48
1734578132.0392785,49
1734578132.0822878,52
1734578132.1473992,54
1734578132.196831,57
1734578132.2458346,54
1734578132.288896,57
1734578132.3476818,58
1734578132.3972964,57
1734578132.4392474,54
1734578132.4818535,51
1734578132.548221,53
1734578132.5973825,53
1734578132.647298,54
1734578132.6896026,55
1734578132.7484093,56
1734578132.7985356,71
1734578132.8473907,93
1734578132.9001133,102
1734578132.9486775,127
1734578132.9986188,135
1734578133.0489833,151
1734578133.0986352,217
1734578133.1483958,331
1734578133.198878,441
1734578133.248399,822
1734578133.2986422,733
1734578133.3488936,603
1734578133.401393,626
1734578133.448842,579
1734578133.5023177,409
1734578133.548693,306
1734578133.5983353,240
1734578133.648686,179
1734578133.6987853,164
1734578133.748481,128
1734578133.8061776,118
1734578133.8486528,97
1734578133.9024465,91
1734578133.9486697,80
1734578134.0050817,76
1734578134.0541332,66
1734578134.098347,59
1734578134.155385,53
1734578134.199003,55
1734578134.2549999,52
1734578134.2989116,54
1734578134.3551369,55
1734578134.4005988,57
1734578134.455992,58
1734578134.505462,60
1734578134.5551262,60
1734578134.6056585,61
1734578134.6479962,60
1734578134.7054522,66
1734578134.7478225,66
1734578134.7979224,69
1734578134.850704,71
1734578134.904122,75
1734578134.9495018,109
1734578134.9992418,94
1734578135.0604043,103
1734578135.1035662,90
1734578135.1550171,82
1734578135.2061236,77
1734578135.2562008,73
1734578135.3123345,76
1734578135.348835,67
1734578135.4119694,68
1734578135.464145,70
1734578135.51414,68
1734578135.5577803,73
1734578135.5983865,68
1734578135.665778,76
1734578135.7141392,74
1734578135.7641385,66
1734578135.805106,76
1734578135.864081,71
1734578135.913244,67
1734578135.9640386,71
1734578136.0141537,78
1734578136.0642097,65
1734578136.1154404,75
1734578136.165236,66
1734578136.2141755,61
1734578136.26553,62
1734578136.3156798,68
1734578136.3658295,65
1734578136.4153743,61
1734578136.4653265,65
1734578136.514684,58
1734578136.5707567,54
1734578136.615707,50
1734578136.6658852,51
1734578136.7151456,47
1734578136.764232,50
1734578136.8154175,52
1734578136.8656974,53
1734578136.9153194,49
1734578136.9718983,51
1734578137.0158315,48
1734578137.0642698,55
1734578137.1156144,54
1734578137.1715617,56
1734578137.2158115,56
1734578137.266147,56
1734578137.3171723,59
1734578137.3718054,59
1734578137.4158363,61
1734578137.4723232,61
1734578137.5153437,59
1734578137.5732265,57
1734578137.622303,56
1734578137.6718962,58
1734578137.7215912,62
1734578137.765966,64
1734578137.815348,66
1734578137.8658543,66
1734578137.9210284,69
1734578137.9660876,71
1734578138.0157044,70
1734578138.0654466,73
1734578138.1210918,70
1734578138.166044,69
1734578138.2155488,68
1734578138.27264,73
1734578138.3159556,86
1734578138.3656647,84
1734578138.4285367,96
1734578138.4777157,109
1734578138.515935,115
1734578138.5809188,145
1734578138.630944,163
1734578138.6805134,204
1734578138.7223651,231
1734578138.7809587,220
1734578138.8310556,246
1734578138.8809724,493
1734578138.9325633,508
1734578138.9824274,510
1734578139.0321066,510
1734578139.0810025,494
1734578139.131921,446
1734578139.1828108,341
1734578139.2319267,241
1734578139.2809896,187
1734578139.3311367,143
1734578139.382352,115
1734578139.431076,108
1734578139.487014,101
1734578139.5326219,92
1734578139.5824285,88
1734578139.6310167,81
1734578139.682153,74
1734578139.7330048,67
1734578139.7823117,60
1734578139.8309886,64
1734578139.882027,88
1734578139.9357212,91
1734578139.9820077,97
1734578140.0310612,86
1734578140.0823896,86
1734578140.132644,70
1734578140.1826122,78
1734578140.2324598,69
1734578140.288825,67
1734578140.3380072,91
1734578140.3823388,76
1734578140.4372442,80
1734578140.4892287,86
1734578140.5389652,89
1734578140.5827727,99
1734578140.6327968,92
1734578140.689739,85
1734578140.739338,81
1734578140.7826147,82
1734578140.8327568,85
1734578140.8827462,85
1734578140.9322224,82
1734578140.982715,72
1734578141.0324605,70
1734578141.0823772,66
1734578141.1365008,70
1734578141.188687,74
1734578141.2396896,74
1734578141.2827847,80
1734578141.3327942,80
1734578141.3816965,80
1734578141.4397013,75
1734578141.4823864,78
1734578141.5450587,76
1734578141.593366,76
1734578141.639291,73
1734578141.683215,72
1734578141.7478168,72
1734578141.7898548,74
1734578141.8397682,67
1734578141.8826792,69
1734578141.9478302,71
1734578141.9977837,70
1734578142.0398924,69
1734578142.0828652,65
1734578142.1492417,65
1734578142.1979313,61
1734578142.247943,57
1734578142.2990198,55
1734578142.3491309,57
1734578142.3979394,60
1734578142.4478223,56
1734578142.4993696,60
1734578142.5497384,56
1734578142.599053,56
1734578142.6478124,57
1734578142.6989741,59
1734578142.7478104,58
1734578142.7972217,56
1734578142.8489897,56
1734578142.9016619,53
1734578142.947853,51
1734578142.9988906,47
1734578143.049041,50
1734578143.0992799,46
1734578143.1499152,47
1734578143.1991274,46
1734578143.2495768,47
1734578143.299414,46
1734578143.3478475,44
1734578143.4008965,48
1734578143.4528723,47
1734578143.498825,46
1734578143.5491629,47
1734578143.5989745,48
1734578143.6560462,49
1734578143.699792,49
1734578143.7493637,48
1734578143.7993374,51
1734578143.8496134,51
1734578143.9025636,55
1734578143.9493747,54
1734578143.9992132,55
1734578144.049779,57
1734578144.099541,59
1734578144.1495152,60
1734578144.2064788,71
1734578144.255541,104
1734578144.3057754,94
1734578144.3496122,109
1734578144.4010854,144
1734578144.4496834,148
1734578144.5055487,187
1734578144.5492926,185
1734578144.6067681,257
1734578144.663489,299
1734578144.698536,408
1734578144.7707267,502
1734578144.822597,361
1734578144.864669,305
1734578144.9064202,233
1734578144.9566183,201
1734578145.0160017,154
1734578145.0647018,138
1734578145.1147342,121
1734578145.1622314,110
1734578145.199287,94
1734578145.265946,88
1734578145.3147671,81
1734578145.36463,75
1734578145.415737,67
1734578145.4646766,61
1734578145.5160081,58
1734578145.5652318,53
1734578145.6151986,55
1734578145.6665878,53
1734578145.7156656,60
1734578145.7647052,61
1734578145.815708,61
1734578145.8639903,62
1734578145.9170563,64
1734578145.9665477,67
1734578146.0157495,69
1734578146.0665174,72
1734578146.1148317,76
1734578146.1660767,80
1734578146.2163484,83
1734578146.265946,83
1734578146.3147364,82
1734578146.365719,83
1734578146.414957,82
1734578146.4667237,79
1734578146.5156615,78
1734578146.572821,74
1734578146.6219127,72
1734578146.69719,71
1734578146.7220426,75
1734578146.765791,76
1734578146.8158817,73
1734578146.8661785,74
1734578146.915766,79
1734578146.9664695,80
