Time,EMG Value
1734578555.3695557,50
1734578555.4138906,52
1734578555.463965,55
1734578555.520885,52
1734578555.5701416,51
1734578555.6199875,54
1734578555.6645014,51
1734578555.7141752,48
1734578555.7637029,50
1734578555.812731,48
1734578555.8628216,47
1734578555.914403,52
1734578555.968421,53
1734578556.0200372,51
1734578556.0638077,52
1734578556.1210468,54
1734578556.1641135,51
1734578556.220994,49
1734578556.2637265,53
1734578556.3135707,51
1734578556.3694074,50
1734578556.4262884,49
1734578556.467713,57
1734578556.514832,52
1734578556.5639215,52
1734578556.6290762,54
1734578556.6780457,58
1734578556.7265618,59
1734578556.7789555,64
1734578556.8290057,67
1734578556.8781989,85
1734578556.919479,88
1734578556.9803069,88
1734578557.02896,83
1734578557.0790524,80
1734578557.1290255,76
1734578557.1790605,76
1734578557.2309465,72
1734578557.280228,80
1734578557.3289955,80
1734578557.3801024,86
1734578557.4303408,85
1734578557.480129,88
1734578557.5301516,82
1734578557.5802038,124
1734578557.6302743,108
1734578557.6810236,106
1734578557.7304735,94
1734578557.7789903,99
1734578557.8303127,96
1734578557.880129,80
1734578557.931047,73
1734578557.9804237,71
1734578558.03088,64
1734578558.0803175,59
1734578558.1306198,57
1734578558.182576,58
1734578558.2306712,56
1734578558.2807484,60
1734578558.3307042,58
1734578558.3806367,63
1734578558.4372633,63
1734578558.4856133,66
1734578558.5375807,65
1734578558.5810292,70
1734578558.6378365,72
1734578558.6808898,69
1734578558.7380917,72
1734578558.7869577,72
1734578558.8382049,71
1734578558.8807087,71
1734578558.9383214,69
1734578558.981258,64
1734578559.0385332,65
1734578559.0809746,66
1734578559.1387556,63
1734578559.1815095,63
1734578559.238992,69
1734578559.280909,68
1734578559.3392804,68
1734578559.3871582,65
1734578559.4393122,64
1734578559.4856377,62
1734578559.5392425,58
1734578559.5931172,57
1734578559.639668,57
1734578559.680706,59
1734578559.7459188,61
1734578559.794397,73
1734578559.8426638,62
1734578559.8908074,60
1734578559.9402,54
1734578559.9957552,53
1734578560.0415006,52
1734578560.0895348,57
1734578560.1458268,64
1734578560.1944976,71
1734578560.245636,98
1734578560.2939613,72
1734578560.347298,62
1734578560.3959193,62
1734578560.445912,66
1734578560.4975119,65
1734578560.54586,70
1734578560.5969727,69
1734578560.6458578,66
1734578560.6971023,68
1734578560.7459116,63
1734578560.7973914,70
1734578560.8474352,67
1734578560.8969126,73
1734578560.9494405,74
1734578560.9974866,73
1734578561.0472202,81
1734578561.0958304,116
1734578561.1481862,114
1734578561.1972597,123
1734578561.247637,95
1734578561.297074,87
1734578561.3480456,95
1734578561.3977213,84
1734578561.4494967,94
1734578561.4976401,84
1734578561.5470471,83
1734578561.5975573,70
1734578561.6481125,65
1734578561.6976922,65
1734578561.7476523,62
1734578561.7977958,63
1734578561.8539062,61
1734578561.897876,56
1734578561.9495585,55
1734578561.997643,55
1734578562.0475702,56
1734578562.103903,56
1734578562.1478047,54
1734578562.2043943,54
1734578562.2541187,53
1734578562.3037555,55
1734578562.347761,58
1734578562.4025402,62
1734578562.454182,58
1734578562.497436,57
1734578562.5593522,56
1734578562.6074936,57
1734578562.647932,57
1734578562.6979,54
1734578562.7546606,53
1734578562.7982395,52
1734578562.8547533,54
1734578562.9114716,55
1734578562.9499037,53
1734578563.0034633,53
1734578563.0548255,56
1734578563.1110795,54
1734578563.1545525,54
1734578563.1975496,59
1734578563.259982,56
1734578563.3127434,58
1734578563.3628755,56
1734578563.3973517,57
1734578563.4627447,54
1734578563.5128138,58
1734578563.559664,56
1734578563.612808,61
1734578563.664035,53
1734578563.7140665,60
1734578563.7637658,54
1734578563.8126848,57
1734578563.8649726,58
1734578563.9133823,55
1734578563.9626436,60
1734578564.0126863,52
1734578564.0626802,57
1734578564.114195,50
1734578564.164365,53
1734578564.214804,50
1734578564.2642071,48
1734578564.314652,50
1734578564.3648884,47
1734578564.4145079,45
1734578564.4654915,51
1734578564.5140538,47
1734578564.564118,57
1734578564.6159625,54
1734578564.6639216,50
1734578564.7145424,48
1734578564.7701962,50
1734578564.8264396,55
1734578564.8678591,54
1734578564.9134512,60
1734578564.9720802,64
1734578565.0134168,69
1734578565.0632782,79
1734578565.1138024,73
1734578565.1635885,71
1734578565.2204335,73
1734578565.2705076,85
1734578565.3144362,82
1734578565.3696005,70
1734578565.421312,77
1734578565.4873,75
1734578565.5267756,68
1734578565.5740697,89
1734578565.6218455,105
1734578565.670354,91
1734578565.7208488,120
1734578565.7634768,94
1734578565.8135717,86
1734578565.871483,91
1734578565.9204166,81
1734578565.9716232,65
1734578566.0208364,58
1734578566.0706112,53
1734578566.122263,52
1734578566.1649904,51
1734578566.2150524,51
1734578566.271253,77
1734578566.31448,61
1734578566.3765411,58
1734578566.4296668,55
1734578566.4674764,56
1734578566.5284574,56
1734578566.5714679,55
1734578566.6294954,59
1734578566.679587,60
1734578566.7216184,63
1734578566.7785063,60
1734578566.8308594,70
1734578566.8795943,66
1734578566.9296203,67
1734578566.9685898,68
1734578567.0312052,64
1734578567.0809674,68
1734578567.1296391,65
1734578567.181175,66
1734578567.2308726,65
1734578567.2806838,65
1734578567.3309472,70
1734578567.3820243,64
1734578567.431073,64
1734578567.4812858,61
1734578567.5314078,63
1734578567.5807831,63
1734578567.6295846,64
1734578567.681963,62
1734578567.7306242,64
1734578567.78177,62
1734578567.8317149,63
1734578567.88135,62
1734578567.9310853,59
1734578567.981311,55
1734578568.0312943,55
1734578568.0814748,56
1734578568.1372929,52
1734578568.1814167,50
1734578568.2319336,48
1734578568.2811859,48
1734578568.3378916,80
1734578568.3875468,76
1734578568.4311943,71
1734578568.486714,78
1734578568.5385852,71
1734578568.5877435,89
1734578568.6313212,92
1734578568.6809866,98
1734578568.7384276,102
1734578568.780941,98
1734578568.831137,94
1734578568.8879385,110
1734578568.9376605,108
1734578568.9899995,86
1734578569.0310774,85
1734578569.0885632,94
1734578569.138488,89
1734578569.188073,112
1734578569.2310936,124
1734578569.2880404,116
1734578569.3459861,116
1734578569.3885834,109
1734578569.4310408,130
1734578569.4803362,124
1734578569.547186,122
1734578569.5949957,93
1734578569.6387227,99
1734578569.6806784,106
1734578569.7469375,127
1734578569.7885654,152
1734578569.8463264,127
1734578569.898135,141
1734578569.9464922,124
1734578569.9964852,120
1734578570.0464902,125
1734578570.0927567,93
1734578570.1491566,75
1734578570.1981812,64
1734578570.2465036,63
1734578570.2983317,58
1734578570.3465226,56
1734578570.398635,52
1734578570.4463756,49
1734578570.4975169,49
1734578570.547558,50
1734578570.5977635,54
1734578570.6464982,53
1734578570.6977139,59
1734578570.7480152,60
1734578570.7979815,65
1734578570.8481584,68
1734578570.9013577,70
1734578570.9503698,74
1734578570.9979868,71
1734578571.0476656,65
1734578571.098306,62
1734578571.1482122,61
1734578571.1976628,59
1734578571.248752,69
1734578571.298006,58
1734578571.3484025,57
1734578571.3976307,58
1734578571.4506624,53
1734578571.497876,53
1734578571.5540392,49
1734578571.5981746,56
1734578571.6552064,54
1734578571.7047153,52
1734578571.7486494,53
1734578571.7985773,51
1734578571.854054,48
1734578571.8986294,47
1734578571.9523957,53
1734578571.997984,86
1734578572.0483162,74
1734578572.0981336,68
1734578572.1492841,62
1734578572.1983585,60
1734578572.254906,56
1734578572.3043187,61
1734578572.3544922,56
1734578572.3986611,59
1734578572.4498787,62
1734578572.5051186,80
1734578572.548602,78
1734578572.6050506,67
1734578572.6541176,88
1734578572.7041955,81
1734578572.7552516,100
1734578572.811399,84
1734578572.863231,105
1734578572.9132302,116
1734578572.9631162,106
1734578572.9987073,116
1734578573.065392,104
1734578573.113291,101
1734578573.1634026,93
1734578573.2152581,103
1734578573.2654731,117
1734578573.3143625,108
1734578573.3633094,129
1734578573.4148667,133
1734578573.4666653,162
1734578573.513231,155
1734578573.5633786,150
1734578573.6132488,120
1734578573.663293,119
1734578573.7132356,95
1734578573.7657685,81
1734578573.8181825,64
1734578573.8651526,57
1734578573.9151127,56
1734578573.9644618,55
1734578574.0146706,52
1734578574.065395,50
1734578574.1151855,48
1734578574.164511,51
1734578574.2136877,46
1734578574.2648323,47
1734578574.3150065,49
1734578574.3643901,50
1734578574.4193928,50
1734578574.4671783,56
1734578574.5145967,53
1734578574.5646615,53
1734578574.621174,55
1734578574.6648593,57
1734578574.7148073,57
1734578574.7654202,58
1734578574.8220272,57
1734578574.8653738,60
1734578574.9208076,64
1734578574.971086,66
1734578575.015243,66
1734578575.065344,67
1734578575.1153476,69
1734578575.1718519,69
1734578575.2214913,71
1734578575.2716825,69
1734578575.3214052,71
1734578575.3655438,69
1734578575.41493,69
1734578575.4752169,68
1734578575.5230827,67
1734578575.5721908,69
1734578575.6155133,67
1734578575.6720161,69
1734578575.7149932,69
1734578575.7714288,66
1734578575.8260596,65
1734578575.8733687,64
1734578575.9150896,65
1734578575.9662347,82
1734578576.0216832,75
1734578576.0791078,70
1734578576.1148608,72
1734578576.1720104,66
1734578576.231491,101
1734578576.280207,121
1734578576.3284056,98
1734578576.3819203,108
1734578576.4302433,92
1734578576.4813771,122
1734578576.5301683,96
1734578576.5815728,104
1734578576.6320155,96
1734578576.681665,117
1734578576.7314258,107
1734578576.782032,125
1734578576.8319805,138
1734578576.8813932,122
1734578576.931395,105
1734578576.9816883,126
1734578577.0322587,116
1734578577.0814738,126
1734578577.13201,141
1734578577.1819277,158
1734578577.2313752,186
1734578577.2818317,165
1734578577.3319871,192
1734578577.3815286,133
1734578577.4320085,133
1734578577.4889095,100
1734578577.5314934,77
1734578577.5812545,71
1734578577.631633,60
1734578577.6879315,54
1734578577.731848,56
1734578577.7879307,56
1734578577.8314276,68
1734578577.8820262,59
1734578577.9319453,55
1734578577.988459,54
1734578578.0313406,59
1734578578.0889683,59
1734578578.1319592,54
1734578578.1819146,54
1734578578.2319138,55
1734578578.2816622,56
1734578578.3319352,53
1734578578.3819537,53
1734578578.4408782,54
1734578578.482054,55
1734578578.5385442,55
1734578578.5879407,53
1734578578.6379125,55
1734578578.6824634,56
1734578578.7315836,55
1734578578.7887216,58
1734578578.8316898,59
1734578578.8815484,59
1734578578.937369,58
1734578578.9953558,56
1734578579.0384166,60
1734578579.0889091,57
1734578579.1321526,56
1734578579.194403,59
1734578579.2390215,54
1734578579.2819388,53
1734578579.3468802,52
1734578579.3970294,51
1734578579.438797,52
1734578579.4817991,53
1734578579.5480764,69
1734578579.597012,78
1734578579.6470132,75
1734578579.6964254,77
1734578579.7492247,69
1734578579.797477,67
1734578579.8455784,93
1734578579.8981407,81
1734578579.947391,85
1734578579.9984121,79
1734578580.0476308,87
1734578580.0974202,142
1734578580.146913,112
1734578580.1987374,105
1734578580.248628,95
1734578580.2982397,113
1734578580.3469944,140
1734578580.4038248,154
1734578580.4503312,160
1734578580.4984508,139
1734578580.546943,138
1734578580.626376,140
1734578580.6512456,123
1734578580.69834,109
1734578580.748801,98
1734578580.7988448,79
1734578580.8486795,101
1734578580.897743,86
1734578580.9501297,73
1734578580.9983861,71
1734578581.0547688,63
1734578581.104873,56
1734578581.1487687,56
1734578581.199001,53
1734578581.2486212,60
1734578581.3049414,56
1734578581.3484132,59
1734578581.4046311,52
1734578581.4495108,58
1734578581.504491,53
1734578581.548845,54
1734578581.598942,53
1734578581.6490417,51
1734578581.7041657,50
1734578581.749029,61
1734578581.7990172,54
1734578581.8538234,57
1734578581.8986669,50
1734578581.9554837,50
1734578581.998962,49
1734578582.049022,50
1734578582.1128871,52
1734578582.155701,51
1734578582.2057545,49
1734578582.248911,49
1734578582.305393,51
1734578582.3556292,47
1734578582.398667,48
1734578582.4554508,51
1734578582.513676,51
1734578582.5616271,49
1734578582.5986614,49
1734578582.6615193,49
1734578582.7139173,48
1734578582.7640347,49
1734578582.7983806,49
1734578582.8637884,49
1734578582.915715,52
1734578582.9637902,52
1734578583.0139065,51
1734578583.0655055,50
1734578583.1165311,50
1734578583.1639388,48
1734578583.2142346,59
1734578583.2647243,70
1734578583.312704,65
1734578583.3643723,63
1734578583.4144711,64
1734578583.464888,60
1734578583.514575,58
1734578583.564376,68
1734578583.614504,66
1734578583.6643932,78
1734578583.714299,77
1734578583.7650824,104
1734578583.8156188,104
1734578583.8656309,115
1734578583.9150445,93
1734578583.9650612,134
1734578584.015466,113
1734578584.0655692,123
1734578584.1156533,141
1734578584.1718903,127
1734578584.2156358,169
1734578584.271609,166
1734578584.3152943,165
1734578584.3715725,187
1734578584.4154727,182
1734578584.4719625,162
1734578584.5153723,154
1734578584.5656655,138
1734578584.6226013,111
1734578584.6719372,115
1734578584.7226071,92
1734578584.7712815,84
1734578584.8218014,85
1734578584.875823,73
1734578584.9152157,65
1734578584.9654272,57
1734578585.014878,55
1734578585.0723884,57
1734578585.1226265,54
1734578585.165369,51
1734578585.2158797,55
1734578585.2725177,50
1734578585.3202937,55
1734578585.3658457,53
1734578585.422621,54
1734578585.4723558,53
1734578585.5155766,48
1734578585.5777965,45
1734578585.6306896,46
1734578585.6733873,44
1734578585.7156253,44
1734578585.7650445,46
1734578585.8306983,50
1734578585.880608,49
1734578585.9288666,49
1734578585.9781628,52
1734578586.0308876,53
1734578586.0815647,52
1734578586.1306689,55
1734578586.183119,53
1734578586.232342,53
1734578586.2806299,51
1734578586.3293269,52
1734578586.381971,56
1734578586.4324355,55
1734578586.4820077,64
1734578586.530728,60
1734578586.5854144,63
1734578586.6324766,60
1734578586.6822636,58
1734578586.7328823,56
1734578586.7824385,58
1734578586.8341737,56
1734578586.880807,59
1734578586.9330463,60
1734578586.9818168,59
1734578587.035235,56
1734578587.0820637,61
1734578587.1382926,57
1734578587.1823006,59
1734578587.232873,54
1734578587.2817147,60
1734578587.338477,56
1734578587.382774,61
1734578587.4372547,58
1734578587.482896,63
1734578587.539011,53
1734578587.5833187,55
1734578587.6328423,58
1734578587.6883476,54
1734578587.7317903,83
1734578587.7859428,77
1734578587.8420231,93
1734578587.8910563,82
1734578587.9395468,74
1734578587.9887993,73
1734578588.0387948,83
1734578588.0827057,83
1734578588.132412,89
1734578588.1948,101
1734578588.2323165,96
1734578588.282048,108
1734578588.3382843,100
1734578588.3953445,117
1734578588.4325218,113
1734578588.4891574,130
1734578588.5456336,117
1734578588.5959501,161
1734578588.6454778,154
1734578588.6892834,143
1734578588.7475598,144
1734578588.7965007,148
1734578588.8323038,102
1734578588.8954897,85
1734578588.947501,69
1734578588.9975338,71
1734578589.0468502,74
1734578589.082819,68
1734578589.1475127,66
1734578589.1972373,63
1734578589.2475562,59
1734578589.2965682,62
1734578589.3492513,56
1734578589.398855,59
1734578589.447541,62
1734578589.4989119,65
1734578589.5493422,60
1734578589.5996027,63
1734578589.6490166,61
1734578589.698116,60
1734578589.748802,58
1734578589.7981951,62
1734578589.8494105,59
1734578589.8986542,60
1734578589.95166,60
1734578590.0009713,62
1734578590.0485747,62
1734578590.0990305,63
1734578590.1491928,69
1734578590.1991184,64
1734578590.2492168,64
1734578590.2991493,68
1734578590.348663,68
1734578590.3991945,65
1734578590.4506228,66
1734578590.505325,67
1734578590.5489478,69
1734578590.5991218,69
1734578590.6551697,70
1734578590.6995392,71
1734578590.7497065,69
1734578590.7997322,66
1734578590.8490014,66
1734578590.9000502,65
1734578590.9521692,63
1734578591.0001955,65
1734578591.049445,62
1734578591.1005645,62
1734578591.1553943,60
1734578591.2009873,59
1734578591.2563066,60
1734578591.3012261,53
1734578591.3493817,52
1734578591.4012828,54
1734578591.4527817,59
1734578591.5017536,57
1734578591.5496697,66
1734578591.605815,61
1734578591.6493826,59
1734578591.7060447,54
1734578591.7555418,54
1734578591.8026574,52
1734578591.8548107,60
1734578591.9143703,60
1734578591.9578629,63
1734578592.0128088,60
1734578592.0538933,60
1734578592.1130505,64
1734578592.1562629,65
1734578592.2131455,76
1734578592.2652743,103
1734578592.3143802,103
1734578592.3644283,128
1734578592.4163592,154
1734578592.4661305,128
1734578592.5144632,131
1734578592.5642624,133
1734578592.6142535,243
1734578592.665378,166
1734578592.7155356,139
1734578592.7644114,110
1734578592.8144104,94
1734578592.8664484,79
1734578592.9159155,67
1734578592.9661703,62
1734578593.01545,62
1734578593.0651379,64
1734578593.1165714,59
1734578593.1655774,57
1734578593.2144454,55
1734578593.2664351,55
1734578593.3160884,56
1734578593.364456,54
1734578593.4160082,56
1734578593.4660096,57
1734578593.5159793,55
1734578593.566058,57
1734578593.6219735,53
1734578593.6659641,57
1734578593.7160919,51
1734578593.7662094,56
1734578593.8160894,53
1734578593.8662055,56
1734578593.915888,71
1734578593.9662282,58
1734578594.0162146,58
1734578594.0726655,56
1734578594.1163702,52
1734578594.1658137,59
1734578594.215936,54
1734578594.266062,52
1734578594.3160055,51
1734578594.3726091,49
1734578594.4226837,50
1734578594.4659638,53
1734578594.516355,52
1734578594.572957,52
1734578594.6223016,52
1734578594.6723125,50
1734578594.722478,48
1734578594.7654266,48
1734578594.817418,52
1734578594.8664043,55
1734578594.9275715,57
1734578594.9757817,55
1734578595.0169706,54
1734578595.0723689,56
1734578595.116297,53
1734578595.172854,61
1734578595.2230496,57
1734578595.2724235,55
1734578595.3233948,52
1734578595.3730886,58
1734578595.4312735,60
1734578595.4812038,66
1734578595.5302098,63
1734578595.5660002,74
1734578595.6326604,97
1734578595.6811545,84
1734578595.7313106,102
1734578595.7800746,92
1734578595.8326156,92
1734578595.8812435,96
1734578595.9313219,83
1734578595.9854295,95
1734578596.032993,114
1734578596.0812004,153
1734578596.1329684,150
1734578596.1812878,160
1734578596.2331393,136
1734578596.2823632,139
1734578596.332618,122
1734578596.381967,133
1734578596.433153,122
1734578596.4842,117
1734578596.5335412,129
1734578596.5828326,106
1734578596.6361868,123
1734578596.6827688,116
1734578596.7390947,125
1734578596.7825332,133
1734578596.838916,133
1734578596.8896549,133
1734578596.939026,100
1734578596.9824052,83
1734578597.0330045,76
1734578597.0827336,72
1734578597.1390147,62
1734578597.1876707,63
1734578597.2325869,58
1734578597.29119,55
1734578597.3397624,56
1734578597.382414,53
1734578597.4330134,51
1734578597.4896705,53
1734578597.5394201,54
1734578597.5891209,53
1734578597.6340444,50
1734578597.6893086,55
1734578597.7399645,53
1734578597.78317,51
1734578597.8333752,47
1734578597.8827138,48
1734578597.9396722,47
1734578597.9897559,47
1734578598.0332863,47
1734578598.0830941,50
1734578598.133887,51
1734578598.1920166,54
1734578598.2405427,54
1734578598.2830858,53
1734578598.3400302,53
1734578598.3974702,55
1734578598.44056,53
1734578598.4833508,57
1734578598.5335863,56
1734578598.5981085,92
1734578598.646405,87
1734578598.690049,76
1734578598.748003,72
1734578598.7991924,70
1734578598.8471167,64
1734578598.8966444,64
1734578598.9481127,60
1734578598.9997818,61
1734578599.0481262,60
1734578599.09819,58
1734578599.1497293,58
1734578599.199103,58
1734578599.2480567,60
1734578599.3007638,81
1734578599.349939,76
1734578599.3990839,64
1734578599.4481688,58
1734578599.499925,56
1734578599.549784,63
1734578599.5998945,79
1734578599.6495771,89
1734578599.6980925,73
1734578599.7506962,74
1734578599.7993944,67
1734578599.8482893,80
1734578599.9046197,74
1734578599.9527512,88
1734578599.999201,103
1734578600.0501206,129
1734578600.0999298,118
1734578600.149322,93
1734578600.199462,115
1734578600.2495651,100
1734578600.3058531,135
1734578600.3496857,156
1734578600.4000232,131
1734578600.4566987,134
1734578600.4996798,105
1734578600.5497673,107
1734578600.6067758,92
1734578600.6554368,79
1734578600.699829,70
1734578600.7565548,62
1734578600.7998686,79
1734578600.8500268,67
1734578600.8996964,66
1734578600.9558496,57
1734578601.006774,58
1734578601.0498421,52
1734578601.1063778,57
1734578601.1595852,53
1734578601.2072835,53
1734578601.2566314,54
1734578601.3059316,50
1734578601.3559723,56
1734578601.3998241,54
1734578601.4567943,49
1734578601.506852,56
1734578601.5633624,55
1734578601.6067772,56
1734578601.6568203,60
1734578601.7149396,65
1734578601.763544,72
1734578601.8133342,68
1734578601.8610637,66
1734578601.9150627,66
1734578601.9652777,62
1734578602.0143127,62
1734578602.065889,60
1734578602.1150389,61
1734578602.1636448,69
1734578602.2127273,67
1734578602.266765,68
1734578602.3163924,64
1734578602.364901,65
1734578602.415071,62
1734578602.4660795,64
1734578602.5167534,63
1734578602.5668974,61
1734578602.6149929,59
1734578602.6662257,61
1734578602.716095,58
1734578602.766741,59
1734578602.8167434,57
1734578602.866063,57
1734578602.9149036,57
1734578602.9661467,57
1734578603.0197742,59
1734578603.0680556,55
1734578603.1162484,58
1734578603.1664708,55
1734578603.2167137,68
1734578603.2667623,96
1734578603.316545,90
1734578603.3684065,80
1734578603.4169052,68
1734578603.4665449,60
1734578603.516992,60
1734578603.5668323,57
1734578603.616937,71
1734578603.6669605,61
1734578603.7166543,78
1734578603.7660925,68
1734578603.8205438,67
1734578603.8730216,67
1734578603.9171548,65
1734578603.973622,66
1734578604.022665,69
1734578604.073285,68
1734578604.1170099,93
1734578604.166704,93
1734578604.216505,114
1734578604.2768676,105
1734578604.3249807,121
1734578604.3733473,100
1734578604.4164782,97
1734578604.4664173,100
1734578604.522125,125
1734578604.5674412,112
1734578604.6308048,119
1734578604.6736805,100
1734578604.7165916,104
1734578604.771382,95
1734578604.8164268,84
1734578604.880426,76
1734578604.9165912,63
1734578604.9668255,61
1734578605.0318983,65
1734578605.0819044,63
1734578605.1307395,59
1734578605.179428,62
1734578605.2317476,63
1734578605.2817364,63
1734578605.3318112,57
1734578605.3810759,56
1734578605.4338315,55
1734578605.483308,58
1734578605.531823,60
1734578605.5836987,59
1734578605.6332686,59
1734578605.6837668,58
1734578605.7317665,59
1734578605.7829573,61
1734578605.8334324,62
1734578605.8830245,57
1734578605.93353,61
1734578605.98357,56
1734578606.0329497,58
1734578606.0818098,58
1734578606.1323898,56
1734578606.1832564,55
1734578606.2334173,52
1734578606.2828498,51
1734578606.3318126,50
1734578606.3836784,54
1734578606.4328394,50
1734578606.4834082,52
1734578606.5328362,49
1734578606.5831237,47
1734578606.633215,51
1734578606.6819024,46
1734578606.7330186,45
1734578606.7832606,48
1734578606.8346648,45
1734578606.882991,49
1734578606.9387136,49
1734578606.9899533,48
1734578607.0338266,47
1734578607.0837717,47
1734578607.134094,48
1734578607.1838195,46
1734578607.2397313,47
1734578607.2835908,47
1734578607.3401015,48
1734578607.3906178,57
1734578607.4374585,64
1734578607.488679,63
1734578607.5337667,63
1734578607.5837307,68
1734578607.6421916,69
1734578607.6838393,68
1734578607.739595,104
1734578607.7902215,93
1734578607.84014,103
1734578607.8836052,110
1734578607.9485643,122
1734578607.9970334,127
1734578608.0426502,166
1734578608.083575,154
1734578608.1497395,138
1734578608.1986368,135
1734578608.2470446,153
1734578608.2957542,124
1734578608.3502107,119
1734578608.3988364,101
1734578608.4486375,85
1734578608.4894822,83
1734578608.550334,76
1734578608.600033,64
1734578608.648708,70
1734578608.6937335,63
1734578608.7501264,58
1734578608.8002849,52
