Time,EMG Value
1734578681.803772,54
1734578681.853558,56
1734578681.9033508,55
1734578681.9534745,54
1734578682.003549,54
1734578682.0528696,55
1734578682.1028154,51
1734578682.1603944,52
1734578682.2040532,50
1734578682.2600138,62
1734578682.3038838,151
1734578682.3539402,136
1734578682.4039721,110
1734578682.458481,97
1734578682.509334,89
1734578682.5536828,85
1734578682.6035268,104
1734578682.653291,88
1734578682.7094307,87
1734578682.7593646,77
1734578682.8031945,76
1734578682.8531554,82
1734578682.9031634,72
1734578682.9627688,76
1734578683.0029113,65
1734578683.0533254,66
1734578683.1065533,59
1734578683.1763027,56
1734578683.2168746,55
1734578683.2579453,52
1734578683.303212,52
1734578683.3601718,51
1734578683.409722,50
1734578683.4665792,49
1734578683.5156772,48
1734578683.5684764,47
1734578683.6125836,50
1734578683.6607368,48
1734578683.7040691,49
1734578683.7685099,48
1734578683.818532,48
1734578683.8620133,49
1734578683.9102812,48
1734578683.9702506,53
1734578684.0185049,52
1734578684.068485,52
1734578684.12063,54
1734578684.1698322,56
1734578684.2184029,54
1734578684.2695944,54
1734578684.3194997,51
1734578684.3688977,52
1734578684.4209623,50
1734578684.4685829,50
1734578684.5202038,53
1734578684.5701025,56
1734578684.620384,57
1734578684.6702707,56
1734578684.7197084,53
1734578684.7697566,53
1734578684.8200257,50
1734578684.8704696,51
1734578684.9195573,52
1734578684.9741516,53
1734578685.022952,51
1734578685.0696864,52
1734578685.121351,50
1734578685.1694946,48
1734578685.2185266,49
1734578685.270207,51
1734578685.3198314,52
1734578685.3703744,49
1734578685.4200795,50
1734578685.4768076,49
1734578685.5202148,47
1734578685.5701642,47
1734578685.6197531,47
1734578685.6689444,45
1734578685.7194817,46
1734578685.7692764,46
1734578685.81921,46
1734578685.8769066,47
1734578685.926655,47
1734578685.9765365,48
1734578686.0273638,49
1734578686.0768218,48
1734578686.1194012,50
1734578686.1692114,49
1734578686.22055,48
1734578686.2703867,48
1734578686.3197005,48
1734578686.3697448,50
1734578686.4260986,51
1734578686.4769,52
1734578686.526931,49
1734578686.5704727,47
1734578686.6199405,46
1734578686.6772594,46
1734578686.7354734,65
1734578686.783476,116
1734578686.819993,132
1734578686.8867514,104
1734578686.9352195,100
1734578686.9846172,89
1734578687.0258956,93
1734578687.086572,76
1734578687.135266,79
1734578687.1853845,67
1734578687.235292,60
1734578687.2872727,64
1734578687.3369694,57
1734578687.386429,57
1734578687.4353545,55
1734578687.487103,57
1734578687.53718,53
1734578687.5867503,50
1734578687.6353147,48
1734578687.6867232,56
1734578687.7364159,58
1734578687.78525,54
1734578687.8377244,52
1734578687.8865812,49
1734578687.9354248,50
1734578687.987053,53
1734578688.0376036,51
1734578688.0870976,49
1734578688.1368906,51
1734578688.185591,54
1734578688.2359343,50
1734578688.2864566,48
1734578688.3363745,47
1734578688.3860784,47
1734578688.4428928,63
1734578688.4870348,67
1734578688.541691,61
1734578688.586114,56
1734578688.6430173,52
1734578688.6872797,52
1734578688.7378402,50
1734578688.7867334,50
1734578688.84311,49
1734578688.8931804,47
1734578688.94003,48
1734578688.9915445,48
1734578689.036875,50
1734578689.0874736,50
1734578689.1371934,48
1734578689.186558,47
1734578689.237094,48
1734578689.2869809,48
1734578689.3369968,48
1734578689.393859,51
1734578689.442882,52
1734578689.4872231,53
1734578689.5487711,52
1734578689.5969036,51
1734578689.6448076,49
1734578689.6936874,48
1734578689.7373862,50
1734578689.787156,49
1734578689.8481638,49
1734578689.896197,48
1734578689.9402106,48
1734578689.9940355,48
1734578690.0438797,46
1734578690.09449,47
1734578690.1374571,48
1734578690.193786,48
1734578690.2521825,49
1734578690.3021836,48
1734578690.351344,47
1734578690.4003346,47
1734578690.4533625,46
1734578690.5021915,48
1734578690.5523639,50
1734578690.602124,48
1734578690.6533334,49
1734578690.702199,48
1734578690.7522385,48
1734578690.8021448,48
1734578690.8521757,45
1734578690.9037495,46
1734578690.953555,45
1734578691.0040522,45
1734578691.0534985,46
1734578691.102116,48
1734578691.1529143,52
1734578691.2032995,51
1734578691.2532933,52
1734578691.3040762,51
1734578691.353664,48
1734578691.4034257,47
1734578691.4541235,47
1734578691.5034428,44
1734578691.5598254,47
1734578691.6077971,47
1734578691.6538625,48
1734578691.7033863,48
1734578691.7598443,46
1734578691.8038642,46
1734578691.8540602,46
1734578691.9036927,45
1734578691.9538314,44
1734578692.0039601,43
1734578692.058223,46
1734578692.1036563,45
1734578692.1541173,47
1734578692.2102692,46
1734578692.2537978,46
1734578692.3040183,45
1734578692.3606339,48
1734578692.409896,47
1734578692.4540977,46
1734578692.5088294,45
1734578692.5537944,47
1734578692.604573,48
1734578692.6611576,47
1734578692.711071,46
1734578692.7601812,45
1734578692.8036864,46
1734578692.8657732,47
1734578692.913914,48
1734578692.962647,48
1734578693.0103722,48
1734578693.0598445,49
1734578693.1082456,48
1734578693.1657677,50
1734578693.2042544,51
1734578693.2606642,52
1734578693.3109837,51
1734578693.3611906,50
1734578693.418882,49
1734578693.46906,51
1734578693.51607,51
1734578693.564015,53
1734578693.619046,53
1734578693.669044,51
1734578693.7107928,52
1734578693.760987,51
1734578693.819098,51
1734578693.8691702,50
1734578693.9189668,50
1734578693.9708793,50
1734578694.020735,51
1734578694.0706792,49
1734578694.1190977,48
1734578694.170767,50
1734578694.2204998,48
1734578694.2689593,52
1734578694.320575,51
1734578694.3705037,54
1734578694.4194422,54
1734578694.4696755,56
1734578694.519982,54
1734578694.5696354,49
1734578694.6198518,51
1734578694.6693127,51
1734578694.7227101,51
1734578694.7701862,48
1734578694.8205252,50
1734578694.8701603,48
1734578694.926699,49
1734578694.9702945,47
1734578695.0208793,48
1734578695.0701723,46
1734578695.1198678,47
1734578695.170774,47
1734578695.220892,46
1734578695.2701297,47
1734578695.3268065,48
1734578695.3707707,48
1734578695.4207745,47
1734578695.4703062,46
1734578695.5274158,46
1734578695.5770483,44
1734578695.6212933,45
1734578695.6707177,45
1734578695.729256,58
1734578695.7706122,70
1734578695.8208232,65
1734578695.877473,63
1734578695.9271846,57
1734578695.9766817,60
1734578696.0210314,63
1734578696.070836,59
1734578696.1278095,62
1734578696.1779394,59
1734578696.227369,54
1734578696.2713518,52
1734578696.3207622,57
1734578696.3714995,57
1734578696.4242175,54
1734578696.482929,59
1734578696.52057,59
1734578696.58473,57
1734578696.6277475,52
1734578696.67803,50
1734578696.720883,54
1734578696.7858334,50
1734578696.832082,50
1734578696.8799329,82
1734578696.921015,82
1734578696.9859498,92
1734578697.0358987,79
1734578697.0850437,79
1734578697.135739,67
1734578697.1874568,107
1734578697.2358198,84
1734578697.2860203,76
1734578697.3379877,62
1734578697.3874822,60
1734578697.4358273,53
1734578697.4859233,49
1734578697.5359406,48
1734578697.5869896,50
1734578697.6371686,48
1734578697.6875722,51
1734578697.7359598,54
1734578697.787269,52
1734578697.8362467,53
1734578697.8876655,53
1734578697.9403615,51
1734578697.9871106,54
1734578698.036541,50
1734578698.0870185,50
1734578698.1376119,49
1734578698.187017,49
1734578698.2375586,49
1734578698.2869878,48
1734578698.3375347,49
1734578698.3859644,51
1734578698.4393263,54
1734578698.4936442,58
1734578698.5371726,62
1734578698.5898414,60
1734578698.642856,59
1734578698.6936686,58
1734578698.7384756,58
1734578698.787712,61
1734578698.8371944,60
1734578698.8921485,58
1734578698.939889,57
1734578698.9979508,53
1734578699.0456905,51
1734578699.0942,50
1734578699.1372805,51
1734578699.1874013,48
1734578699.2372296,48
1734578699.2928686,46
1734578699.3378332,46
1734578699.3877947,47
1734578699.4377677,51
1734578699.4942799,48
1734578699.544078,51
1734578699.5877674,48
1734578699.637462,49
1734578699.6939473,47
1734578699.7514367,47
1734578699.7874427,50
1734578699.8427765,53
1734578699.894443,51
1734578699.9513125,51
1734578699.9944074,52
1734578700.0381842,54
1734578700.0998702,53
1734578700.1527567,53
1734578700.1964312,58
1734578700.245413,73
1734578700.3027456,69
1734578700.3538108,67
1734578700.402989,69
1734578700.4378285,63
1734578700.5044396,59
1734578700.552763,55
1734578700.6028132,56
1734578700.6527672,52
1734578700.7042472,50
1734578700.7542334,52
1734578700.8027904,51
1734578700.8547404,50
1734578700.904821,50
1734578700.954643,64
1734578701.0041635,106
1734578701.0526946,96
1734578701.1044285,92
1734578701.1539974,71
1734578701.2027416,70
1734578701.2544167,62
1734578701.3028195,63
1734578701.354027,60
1734578701.4083014,60
1734578701.454574,61
1734578701.5026238,86
1734578701.5543072,74
1734578701.6108513,77
1734578701.6599176,79
1734578701.705025,77
1734578701.7548783,74
1734578701.8048842,69
1734578701.8543417,64
1734578701.9048977,60
1734578701.9540164,60
1734578702.0038557,58
1734578702.0540137,54
1734578702.1043906,50
1734578702.1544487,52
1734578702.2110035,51
1734578702.254409,55
1734578702.3041732,55
1734578702.3549085,53
1734578702.410136,49
1734578702.4543502,48
1734578702.511212,45
1734578702.5610504,46
1734578702.6101503,47
1734578702.6545587,46
1734578702.7100787,46
1734578702.7551827,46
1734578702.8095405,45
1734578702.8539832,46
1734578702.915711,46
1734578702.9637094,44
1734578703.0046344,45
1734578703.0539694,42
1734578703.1176193,48
1734578703.1661608,45
1734578703.2143035,46
1734578703.2695825,45
1734578703.311449,45
1734578703.3683252,49
1734578703.4116697,50
1734578703.4706607,48
1734578703.5196145,49
1734578703.5665936,47
1734578703.6146288,51
1734578703.6707604,51
1734578703.7196026,51
1734578703.769603,47
1734578703.8043556,47
1734578703.8703504,47
1734578703.9202971,47
1734578703.9696257,45
1734578704.0208247,46
1734578704.071483,49
1734578704.1213627,49
1734578704.1709518,51
1734578704.219711,53
1734578704.2707562,51
1734578704.3180552,51
1734578704.3708124,52
1734578704.4207697,54
1734578704.4710877,53
1734578704.521323,53
1734578704.5709004,53
1734578704.6213517,54
1734578704.670312,53
1734578704.7196395,52
1734578704.7713099,60
1734578704.8215425,54
1734578704.8709266,51
1734578704.919733,52
1734578704.9712777,50
1734578705.0261505,51
1734578705.0710826,49
1734578705.1213675,52
1734578705.1715827,53
1734578705.2215836,54
1734578705.271318,52
1734578705.3220599,52
1734578705.371201,52
1734578705.4272919,51
1734578705.477208,49
1734578705.5211396,47
1734578705.5761364,46
1734578705.6271646,45
1734578705.671823,45
1734578705.7215493,45
1734578705.7761943,45
1734578705.8214006,45
1734578705.8720884,49
1734578705.9216144,47
1734578705.977899,47
1734578706.0275707,45
1734578706.077539,43
1734578706.121645,45
1734578706.171015,49
1734578706.2214425,49
1734578706.2781212,51
1734578706.3212454,50
1734578706.3713999,46
1734578706.4285598,47
1734578706.4785979,47
1734578706.5220945,49
1734578706.5835078,52
1734578706.6364434,52
1734578706.68017,55
1734578706.729064,55
1734578706.771766,56
1734578706.8365252,58
1734578706.8864765,61
1734578706.9283452,63
1734578706.9886296,61
1734578707.0363328,63
1734578707.0863826,62
1734578707.1365085,62
1734578707.187901,58
1734578707.2374876,55
1734578707.2864218,53
1734578707.3364172,48
1734578707.387391,49
1734578707.4363842,51
1734578707.4875395,50
1734578707.5364447,48
1734578707.5893683,47
1734578707.637735,49
1734578707.6864388,48
1734578707.7382088,51
1734578707.786685,48
1734578707.8377051,48
1734578707.8865223,47
1734578707.9408653,47
1734578707.9881623,47
1734578708.038081,48
1734578708.0884926,47
1734578708.136423,48
1734578708.1877692,49
1734578708.2365453,48
1734578708.287693,50
1734578708.344373,51
1734578708.3875484,54
1734578708.4411094,55
1734578708.4885669,56
1734578708.538674,59
1734578708.5883412,62
1734578708.6388004,62
1734578708.6878445,64
1734578708.7379334,64
1734578708.788509,66
1734578708.8381486,66
1734578708.8877215,67
1734578708.945127,71
1734578708.9877424,70
1734578709.0441005,76
1734578709.0950632,70
1734578709.1446676,65
1734578709.194657,62
1734578709.238124,59
1734578709.2881136,57
1734578709.3376179,54
1734578709.3881965,51
1734578709.444654,54
1734578709.4967306,53
1734578709.538511,53
1734578709.5950017,52
1734578709.6382475,55
1734578709.6884353,57
1734578709.7489247,54
1734578709.796603,53
1734578709.83841,54
1734578709.8881557,56
1734578709.940974,51
1734578710.0033157,48
1734578710.0522583,46
1734578710.0877826,44
1734578710.1533153,44
1734578710.2028093,44
1734578710.253233,45
1734578710.3013804,48
1734578710.3550246,52
1734578710.40472,57
1734578710.4532018,59
1734578710.5025556,63
1734578710.553387,65
1734578710.605268,66
1734578710.6533399,65
1734578710.7034712,66
1734578710.756981,68
1734578710.8050585,66
1734578710.8552952,67
1734578710.9084828,64
1734578710.9566066,64
1734578711.0032675,66
1734578711.054335,64
1734578711.1088948,63
1734578711.1570606,62
1734578711.203578,62
1734578711.271603,62
1734578711.3096876,61
1734578711.3545265,58
1734578711.4052656,57
1734578711.457922,55
1734578711.5104036,57
1734578711.5553117,55
1734578711.6034126,54
1734578711.6616802,52
1734578711.7105763,49
1734578711.7574773,52
1734578711.8043823,51
1734578711.8551805,52
1734578711.9113078,49
1734578711.9564505,48
1734578712.0116022,48
1734578712.0618434,45
1734578712.1115894,46
1734578712.1612778,44
1734578712.2119923,46
1734578712.2619607,46
1734578712.312291,45
1734578712.3607655,48
1734578712.4126186,45
1734578712.4609408,46
1734578712.5130348,48
1734578712.5554724,47
1734578712.6130948,46
1734578712.655514,47
1734578712.713226,47
1734578712.765537,46
1734578712.8137286,46
1734578712.8554726,46
1734578712.9138665,44
1734578712.9548554,46
1734578713.0140955,45
1734578713.0550342,44
1734578713.1142516,44
1734578713.1539633,44
1734578713.214746,43
1734578713.260479,45
1734578713.320142,45
1734578713.3701835,46
1734578713.4193573,45
1734578713.4605284,46
1734578713.5202355,45
1734578713.5701852,45
1734578713.6189103,80
1734578713.6618745,87
1734578713.7221014,96
1734578713.7700932,80
1734578713.8190227,63
1734578713.8701088,82
1734578713.9213266,91
1734578713.9701934,103
1734578714.0208051,83
1734578714.0701516,87
1734578714.121276,99
1734578714.171691,81
1734578714.2201328,79
1734578714.2716334,75
1734578714.3218994,69
1734578714.3714004,60
1734578714.4201152,64
1734578714.472004,75
1734578714.5213013,67
1734578714.5702224,67
1734578714.6200712,62
1734578714.6722028,59
1734578714.7214696,58
1734578714.7701285,65
1734578714.8215313,57
1734578714.8731937,56
1734578714.9216008,51
1734578714.9721782,49
1734578715.0215943,53
1734578715.0780377,51
1734578715.1215081,54
1734578715.1783853,51
1734578715.2278714,52
1734578715.2784276,50
1734578715.3218012,48
1734578715.378018,52
1734578715.4218934,51
1734578715.472187,50
1734578715.522083,50
1734578715.572064,55
1734578715.6286705,64
1734578715.6784472,60
1734578715.7219837,57
1734578715.7788818,54
1734578715.8279352,53
1734578715.8718967,51
1734578715.921798,48
1734578715.978692,48
1734578716.027918,49
1734578716.072294,48
1734578716.1335838,53
1734578716.1814263,51
1734578716.2301211,48
1734578716.272018,49
1734578716.3351989,52
1734578716.3715565,51
1734578716.427431,55
1734578716.4869196,59
1734578716.5353692,52
1734578716.5839365,51
1734578716.6325574,53
1734578716.687032,51
1734578716.7361636,49
1734578716.7776341,49
1734578716.8308115,53
1734578716.8869977,54
1734578716.9370236,52
1734578716.9788125,50
1734578717.038751,51
1734578717.0869987,53
1734578717.1372447,53
1734578717.1870022,57
1734578717.2383857,53
1734578717.289276,54
1734578717.338794,50
1734578717.3879735,51
1734578717.4402914,48
1734578717.4883792,47
1734578717.539716,47
1734578717.5882857,45
1734578717.6387827,44
1734578717.688393,46
1734578717.736998,47
1734578717.7883673,46
1734578717.8370736,45
1734578717.8886657,43
1734578717.9400995,45
1734578717.988568,45
1734578718.0383127,46
1734578718.088142,48
1734578718.1382036,48
1734578718.187907,47
1734578718.2384636,47
1734578718.2886217,46
1734578718.3381307,47
1734578718.3886359,49
1734578718.4412632,50
1734578718.488678,70
1734578718.5388508,70
1734578718.5891328,67
1734578718.638749,64
1734578718.6892965,64
1734578718.7387252,61
1734578718.7888093,59
1734578718.838922,56
1734578718.8892365,54
1734578718.9456437,54
1734578718.9949234,57
1734578719.0389793,59
1734578719.0888274,60
1734578719.1456833,58
1734578719.194741,58
1734578719.2390454,57
1734578719.2889206,67
1734578719.3389308,89
1734578719.3958635,100
1734578719.440714,102
1734578719.5012486,107
1734578719.5489345,93
1734578719.589361,93
1734578719.6386585,86
1734578719.7016943,75
1734578719.750298,63
1734578719.7983675,55
1734578719.8391116,54
1734578719.9019196,50
1734578719.9506347,47
1734578720.0038772,50
1734578720.0537672,48
1734578720.103128,50
1734578720.1519527,48
1734578720.2038329,45
1734578720.2550128,44
1734578720.303897,43
1734578720.3448622,42
1734578720.4055736,45
1734578720.455315,45
1734578720.5038202,45
1734578720.5524948,43
1734578720.6042933,45
1734578720.6545072,47
1734578720.704463,50
1734578720.7552092,52
1734578720.80542,55
1734578720.8553565,55
1734578720.9064174,57
1734578720.9554617,54
1734578721.0053494,54
1734578721.0558722,57
1734578721.1050766,59
1734578721.1552978,57
1734578721.2060328,59
1734578721.255022,57
1734578721.3115532,55
1734578721.3549855,54
1734578721.405926,51
1734578721.455172,51
1734578721.5095859,48
1734578721.5547647,49
1734578721.6054227,47
1734578721.6554763,45
1734578721.7051036,44
1734578721.7554474,45
1734578721.8055294,45
1734578721.8554037,45
1734578721.905365,44
1734578721.9555416,46
1734578722.0116918,45
1734578722.0549426,46
1734578722.1106398,44
1734578722.1608503,44
1734578722.205198,53
1734578722.2555022,51
1734578722.305906,49
1734578722.3561518,46
1734578722.4054823,48
1734578722.4624677,48
1734578722.505508,45
1734578722.5550654,45
1734578722.6106741,47
1734578722.659681,46
1734578722.7123878,47
1734578722.755553,47
1734578722.812547,45
1734578722.8558817,44
1734578722.905312,44
1734578722.9663928,44
1734578723.0138757,44
1734578723.0596151,43
1734578723.105772,44
1734578723.1707568,44
1734578723.215126,45
1734578723.2564065,51
1734578723.3057976,52
1734578723.3719544,61
1734578723.420667,53
1734578723.4646857,77
1734578723.5056415,72
1734578723.5716865,61
1734578723.6207783,55
1734578723.6707132,49
1734578723.7144525,47
1734578723.7707734,47
1734578723.822528,84
1734578723.870705,77
1734578723.9220245,71
1734578723.9708064,67
1734578724.0225623,64
1734578724.072307,62
1734578724.1231291,60
1734578724.1707375,58
1734578724.2208505,59
1734578724.2718074,60
1734578724.320731,60
1734578724.3723578,55
1734578724.420795,52
1734578724.4773927,49
1734578724.5222905,47
1734578724.5743067,45
1734578724.6223977,45
1734578724.6719544,44
1734578724.7233448,48
1734578724.7723644,47
1734578724.8228672,45
1734578724.8780854,45
1734578724.9220712,47
1734578724.971822,46
1734578725.0265608,46
1734578725.0788043,46
1734578725.1222868,48
1734578725.1726103,48
1734578725.2227259,47
1734578725.2725763,48
1734578725.3288713,48
1734578725.3724427,50
1734578725.422423,48
1734578725.4780204,46
1734578725.5231516,46
1734578725.5727406,45
1734578725.6227832,46
1734578725.6773174,45
1734578725.7216496,47
1734578725.7835367,49
1734578725.8313885,49
1734578725.872591,53
1734578725.929032,55
1734578725.9784415,63
1734578726.0294976,59
1734578726.0717638,61
1734578726.1221359,59
1734578726.184149,61
1734578726.2316988,61
1734578726.2725139,64
1734578726.3373053,64
1734578726.3865724,68
1734578726.4357252,68
1734578726.4843063,66
1734578726.537717,65
1734578726.572327,65
1734578726.6284964,60
1734578726.679693,59
1734578726.7382672,58
1734578726.787527,61
1734578726.8321996,59
1734578726.888679,57
1734578726.938712,94
1734578726.9874985,90
1734578727.0376353,94
1734578727.0901358,107
1734578727.1389878,93
1734578727.188921,96
1734578727.2377825,86
1734578727.2895901,82
1734578727.3397326,68
1734578727.3887541,67
1734578727.4375167,85
1734578727.4876788,73
1734578727.5403073,75
1734578727.5888398,73
1734578727.6405342,67
1734578727.689515,60
1734578727.7407453,65
1734578727.7887335,57
1734578727.8409908,61
1734578727.8891647,56
1734578727.9414303,58
1734578727.9886734,54
1734578728.0448909,58
1734578728.0893137,56
1734578728.1421335,55
1734578728.1952844,56
1734578728.2439926,54
1734578728.290664,54
1734578728.3427575,56
1734578728.3893383,56
1734578728.4426637,56
1734578728.4955919,59
1734578728.542622,59
1734578728.5891955,60
1734578728.6429257,58
1734578728.6894689,56
1734578728.7430105,56
1734578728.7961466,57
1734578728.8456757,57
1734578728.8898797,56
1734578728.9433768,56
1734578728.9961298,54
1734578729.0457447,55
1734578729.0958457,53
1734578729.145824,51
1734578729.1892467,50
1734578729.2463067,52
1734578729.289331,51
1734578729.3464808,53
1734578729.3895006,54
1734578729.4446416,55
1734578729.4888854,54
1734578729.5449812,53
1734578729.5962226,54
1734578729.6509721,55
1734578729.696125,53
1734578729.7528012,56
1734578729.7960904,54
1734578729.8453512,55
1734578729.9043534,50
1734578729.9528809,50
1734578730.0019312,50
1734578730.054467,48
1734578730.1043787,48
1734578730.1545408,48
1734578730.2017655,52
1734578730.2557895,53
1734578730.305837,58
1734578730.354447,51
