Time,EMG Value
1734578770.725795,80
1734578770.7758677,76
1734578770.8257537,86
1734578770.87495,76
1734578770.9274662,75
1734578770.9754188,72
1734578771.026077,68
1734578771.0815392,65
1734578771.1302044,67
1734578771.1777153,78
1734578771.227655,63
1734578771.2753644,71
1734578771.326141,65
1734578771.3815556,67
1734578771.426611,64
1734578771.4805315,64
1734578771.5321722,60
1734578771.581256,69
1734578771.6316192,68
1734578771.6756084,96
1734578771.7324986,95
1734578771.781606,103
1734578771.828016,97
1734578771.87526,92
1734578771.9283168,83
1734578771.9838707,82
1734578772.0283797,84
1734578772.0757694,88
1734578772.1322358,89
1734578772.1826,82
1734578772.2317393,86
1734578772.275659,84
1734578772.3293982,95
1734578772.382644,89
1734578772.4393303,98
1734578772.4751186,85
1734578772.531347,97
1734578772.590663,86
1734578772.630556,85
1734578772.688114,97
1734578772.740838,104
1734578772.7906659,204
1734578772.8406174,228
1734578772.8920348,228
1734578772.9406693,232
1734578772.9879434,194
1734578773.0503771,183
1734578773.0932972,190
1734578773.1423209,242
1734578773.1922495,271
1734578773.2415893,221
1734578773.2917614,206
1734578773.3421404,175
1734578773.391949,138
1734578773.4453151,117
1734578773.491497,113
1734578773.5406833,93
1734578773.5935483,84
1734578773.6418262,74
1734578773.6923428,71
1734578773.7422206,68
1734578773.7918246,68
1734578773.848266,59
1734578773.8974876,59
1734578773.9424143,57
1734578773.9925175,60
1734578774.0420713,58
1734578774.09247,58
1734578774.1427476,58
1734578774.1925814,58
1734578774.2417347,59
1734578774.294881,55
1734578774.3615925,60
1734578774.392454,55
1734578774.4475794,55
1734578774.496932,56
1734578774.5431397,63
1734578774.5919824,56
1734578774.6422975,60
1734578774.6927624,52
1734578774.7492287,49
1734578774.7923398,54
1734578774.8423738,50
1734578774.8927655,53
1734578774.9422588,52
1734578775.0009503,51
1734578775.0427492,56
1734578775.0927327,55
1734578775.1487792,56
1734578775.1999414,54
1734578775.2427635,53
1734578775.2978127,52
1734578775.3546076,59
1734578775.402762,53
1734578775.452252,52
1734578775.4931202,51
1734578775.5426133,52
1734578775.5924325,51
1734578775.6495476,61
1734578775.7074554,53
1734578775.7565615,59
1734578775.8037486,56
1734578775.8424213,56
1734578775.907422,56
1734578775.9495013,54
1734578776.0063353,56
1734578776.0478818,68
1734578776.1075404,90
1734578776.1575367,82
1734578776.202743,81
1734578776.2511926,85
1734578776.309042,85
1734578776.3585896,87
1734578776.4066954,90
1734578776.4574594,99
1734578776.5094624,89
1734578776.5594828,92
1734578776.6080828,93
1734578776.6588311,87
1734578776.7075086,91
1734578776.759333,101
1734578776.8086677,108
1734578776.8591297,103
1734578776.9118788,107
1734578776.9591744,106
1734578777.009147,112
1734578777.0575492,103
1734578777.107509,102
1734578777.1586285,101
1734578777.2149801,105
1734578777.258592,119
1734578777.3091178,117
1734578777.3655326,99
1734578777.4091115,79
1734578777.4622366,71
1734578777.5089786,67
1734578777.558638,69
1734578777.61553,75
1734578777.6590366,67
1734578777.708508,64
1734578777.7593825,57
1734578777.8090003,60
1734578777.8650289,54
1734578777.911889,53
1734578777.9662461,48
1734578778.015601,47
1734578778.0656028,46
1734578778.1146357,52
1734578778.1656425,58
1734578778.2092392,68
1734578778.2593908,66
1734578778.3151665,58
1734578778.3660917,71
1734578778.4111552,64
1734578778.45889,68
1734578778.5090327,63
1734578778.5662718,61
1734578778.6091077,64
1734578778.6710875,65
1734578778.70907,58
1734578778.7646823,53
1734578778.8095844,48
1734578778.8593054,50
1734578778.915493,58
1734578778.9590917,53
1734578779.015996,55
1734578779.074378,55
1734578779.1234999,57
1734578779.1728437,54
1734578779.224693,61
1734578779.2743845,55
1734578779.318857,53
1734578779.3687973,60
1734578779.4253302,52
1734578779.474393,56
1734578779.5244236,51
1734578779.573728,51
1734578779.6271396,55
1734578779.6760366,50
1734578779.72442,57
1734578779.7756782,54
1734578779.8255286,65
1734578779.8729696,62
1734578779.9262824,61
1734578779.9761987,58
1734578780.025903,91
1734578780.0754764,96
1734578780.1257236,91
1734578780.1798027,92
1734578780.2260273,85
1734578780.275431,80
1734578780.325946,80
1734578780.3754623,89
1734578780.427437,81
1734578780.4755728,84
1734578780.5260887,83
1734578780.576608,82
1734578780.6254003,76
1734578780.676042,86
1734578780.7319663,78
1734578780.7757072,79
1734578780.8258374,67
1734578780.8754942,67
1734578780.9322557,66
1734578780.9758224,66
1734578781.0259328,67
1734578781.076098,68
1734578781.130162,63
1734578781.1822867,70
1734578781.2320926,75
1734578781.2765522,85
1734578781.3261497,81
1734578781.3828578,87
1734578781.432337,90
1734578781.4806674,89
1734578781.533114,81
1734578781.576455,74
1734578781.6324255,69
1734578781.678998,61
1734578781.7323744,63
1734578781.7827187,56
1734578781.8264027,51
1734578781.8761497,52
1734578781.9298022,58
1734578781.9763095,57
1734578782.038181,61
1734578782.082977,65
1734578782.1327362,68
1734578782.1829002,69
1734578782.2322605,68
1734578782.276305,69
1734578782.3257842,68
1734578782.3912466,66
1734578782.441121,67
1734578782.4831538,66
1734578782.539563,65
1734578782.5919926,64
1734578782.641495,64
1734578782.6838894,64
1734578782.7262468,64
1734578782.7912252,62
1734578782.841242,63
1734578782.8912954,63
1734578782.9422698,63
1734578782.9912605,59
1734578783.0428874,63
1734578783.091634,61
1734578783.1416605,64
1734578783.1912026,59
1734578783.24241,58
1734578783.2912383,63
1734578783.3418639,64
1734578783.3918476,61
1734578783.4417017,61
1734578783.4932463,79
1734578783.54702,76
1734578783.5923367,80
1734578783.6413336,87
1734578783.698482,94
1734578783.7425194,82
1734578783.7912035,66
1734578783.8428254,62
1734578783.8990364,76
1734578783.9475784,70
1734578783.991772,78
1734578784.0418425,74
1734578784.0917885,122
1734578784.1429396,103
1734578784.1997921,101
1734578784.25147,90
1734578784.293338,79
1734578784.3489966,75
1734578784.392868,78
1734578784.4516723,95
1734578784.495545,90
1734578784.5504706,91
1734578784.5928512,100
1734578784.6521616,83
1734578784.700055,78
1734578784.7525475,102
1734578784.7934973,84
1734578784.8529427,96
1734578784.9021885,87
1734578784.94305,90
1734578784.9991786,77
1734578785.052587,81
1734578785.0931888,76
1734578785.149363,75
1734578785.2011144,70
1734578785.2530553,68
1734578785.2929993,84
1734578785.3548648,82
1734578785.4037647,91
1734578785.4536982,79
1734578785.4940007,88
1734578785.5569236,84
1734578785.6037745,81
1734578785.6540673,82
1734578785.6996925,83
1734578785.7580872,79
1734578785.8070736,78
1734578785.8558235,72
1734578785.908094,71
1734578785.9580882,66
1734578786.008358,62
1734578786.0579772,56
1734578786.1100206,57
1734578786.1591187,62
1734578786.2080088,57
1734578786.2568953,53
1734578786.3098521,56
1734578786.359698,58
1734578786.4081748,66
1734578786.4581819,61
1734578786.5104487,61
1734578786.558131,61
1734578786.608113,62
1734578786.6599047,63
1734578786.7101889,61
1734578786.75922,61
1734578786.809575,63
1734578786.8593225,63
1734578786.9121077,62
1734578786.9591827,72
1734578787.0099952,102
1734578787.0592995,84
1734578787.109691,77
1734578787.1598878,67
1734578787.2097058,62
1734578787.2659724,63
1734578787.309249,60
1734578787.3600013,59
1734578787.412201,53
1734578787.4598668,61
1734578787.5098035,53
1734578787.5597064,53
1734578787.6157076,57
1734578787.6656537,61
1734578787.710044,66
1734578787.7597685,59
1734578787.8159037,57
1734578787.8670778,63
1734578787.9118154,80
1734578787.9600875,74
1734578788.0165749,78
1734578788.05993,79
1734578788.1162639,72
1734578788.166141,72
1734578788.210097,80
1734578788.2599103,79
1734578788.316614,71
1734578788.366346,81
1734578788.41249,79
1734578788.4604125,89
1734578788.5200827,84
1734578788.567589,81
1734578788.6096926,87
1734578788.6665738,83
1734578788.7235634,90
1734578788.7718444,79
1734578788.8204677,84
1734578788.8684947,87
1734578788.9096906,80
1734578788.9729369,80
1734578789.021717,85
1734578789.0760872,81
1734578789.1249328,82
1734578789.1740987,82
1734578789.217118,79
1734578789.2763703,72
1734578789.3249943,88
1734578789.374944,82
1734578789.4099548,95
1734578789.4759965,102
1734578789.5249164,106
1734578789.5758715,97
1734578789.6261325,90
1734578789.6756847,89
1734578789.7255857,80
1734578789.7756433,78
1734578789.8257651,69
1734578789.8756862,64
1734578789.9253666,64
1734578789.9760752,61
1734578790.025239,58
1734578790.0763783,55
1734578790.12501,52
1734578790.176734,54
1734578790.2250025,54
1734578790.2763135,55
1734578790.324894,54
1734578790.3815215,59
1734578790.426053,64
1734578790.4767501,65
1734578790.526213,62
1734578790.583028,61
1734578790.6267676,62
1734578790.676157,58
1734578790.725159,55
1734578790.7762928,54
1734578790.8334973,56
1734578790.875395,59
1734578790.9324858,62
1734578790.9769194,63
1734578791.032662,64
1734578791.0766659,60
1734578791.1266177,63
1734578791.176669,61
1734578791.2267327,58
1734578791.2764735,56
1734578791.327038,54
1734578791.383851,52
1734578791.4326975,56
1734578791.4828665,59
1734578791.5342479,56
1734578791.5775104,62
1734578791.627858,57
1734578791.6773212,54
1734578791.7337604,54
1734578791.776573,58
1734578791.826649,57
1734578791.8834903,53
1734578791.9330008,53
1734578791.976882,52
1734578792.0396318,54
1734578792.0880535,61
1734578792.1360662,61
1734578792.1762388,62
1734578792.2421093,61
1734578792.2820177,99
1734578792.3262477,104
1734578792.3819132,95
1734578792.4417417,93
1734578792.4925387,95
1734578792.5398443,95
1734578792.5811453,93
1734578792.64331,87
1734578792.6918068,83
1734578792.7418091,77
1734578792.7930157,75
1734578792.8417726,67
1734578792.8917294,68
1734578792.9422476,66
1734578792.9916801,65
1734578793.043115,64
1734578793.0936506,66
1734578793.1429276,61
1734578793.1936162,58
1734578793.2432733,56
1734578793.290943,62
1734578793.3433979,64
1734578793.3918495,64
1734578793.4454684,114
1734578793.4950368,113
1734578793.5417852,133
1734578793.593266,117
1734578793.6418107,108
1734578793.7002087,100
1734578793.743813,91
1734578793.7935662,81
1734578793.8443334,71
1734578793.8928509,60
1734578793.9496565,56
1734578793.9928882,54
1734578794.0439768,50
1734578794.0931766,48
1734578794.1495786,48
1734578794.1996229,46
1734578794.2433126,46
1734578794.293693,47
1734578794.3434577,46
1734578794.3997848,51
1734578794.4433048,48
1734578794.5004215,49
1734578794.549654,50
1734578794.5937223,50
1734578794.643882,53
1734578794.7002494,49
1734578794.7437587,49
1734578794.7994924,47
1734578794.84411,47
1734578794.8934693,52
1734578794.9503891,57
1734578794.999794,51
1734578795.0437546,54
1734578795.093897,57
1734578795.1543672,54
1734578795.2021081,54
1734578795.243896,58
1734578795.2985644,59
1734578795.3547757,54
1734578795.3945053,61
1734578795.457116,64
1734578795.49353,58
1734578795.5433943,61
1734578795.608578,61
1734578795.6533458,58
1734578795.7014441,60
1734578795.760524,58
1734578795.8095348,70
1734578795.8588514,68
1734578795.9067132,70
1734578795.959672,73
1734578796.0086565,68
1734578796.0594451,84
1734578796.107261,76
1734578796.1590035,72
1734578796.2092073,71
1734578796.2591157,74
1734578796.310434,81
1734578796.3585932,75
1734578796.408554,86
1734578796.4598093,81
1734578796.5107036,84
1734578796.5586112,82
1734578796.608658,92
1734578796.6653924,98
1734578796.7353792,92
1734578796.760851,97
1734578796.8100662,93
1734578796.8599505,90
1734578796.9129064,83
1734578796.960722,90
1734578797.009991,89
1734578797.059888,88
1734578797.1108708,86
1734578797.1604218,87
1734578797.2087054,95
1734578797.260127,93
1734578797.3104382,101
1734578797.3606615,113
1734578797.4136584,120
1734578797.4605434,110
1734578797.5167677,100
1734578797.5607364,95
1734578797.6104133,81
1734578797.6601393,71
1734578797.7103398,66
1734578797.7662508,65
1734578797.8102663,78
1734578797.8601844,66
1734578797.910156,66
1734578797.965987,61
1734578798.0102022,80
1734578798.067307,68
1734578798.1163516,73
1734578798.166595,68
1734578798.210348,67
1734578798.2601056,69
1734578798.3102784,68
1734578798.3598065,73
1734578798.410049,71
1734578798.4673436,83
1734578798.5107179,80
1734578798.5599663,80
1734578798.6232908,76
1734578798.6643496,75
1734578798.7254055,73
1734578798.7735734,72
1734578798.8105564,67
1734578798.8602836,69
1734578798.9254925,67
1734578798.9755223,67
1734578799.0225856,66
1734578799.071184,59
1734578799.12716,60
1734578799.175349,60
1734578799.2253854,61
1734578799.2767687,59
1734578799.327311,61
1734578799.3766913,56
1734578799.4264228,57
1734578799.4769208,57
1734578799.5271883,57
1734578799.5767732,60
1734578799.62669,63
1734578799.676907,61
1734578799.7254508,58
1734578799.776912,59
1734578799.8270614,63
1734578799.8765192,60
1734578799.9291368,61
1734578799.9766462,58
1734578800.0263538,63
1734578800.0769627,61
1734578800.1266525,59
1734578800.1755927,62
1734578800.226999,62
1734578800.2766087,64
1734578800.3254588,61
1734578800.3803694,57
1734578800.4284563,59
1734578800.4774556,55
1734578800.527781,57
1734578800.5841842,55
1734578800.6334648,63
1734578800.6774135,63
1734578800.7272139,63
1734578800.7847269,65
1734578800.8276505,67
1734578800.8837197,65
1734578800.9272075,74
1734578800.9848402,76
1734578801.0268896,74
1734578801.0851521,70
1734578801.133263,68
1734578801.1853473,71
1734578801.2275083,80
1734578801.2856042,89
1734578801.3358562,95
1734578801.38598,90
1734578801.426733,88
1734578801.4860013,79
1734578801.5378916,77
1734578801.5872526,67
1734578801.6353245,62
1734578801.6864414,61
1734578801.7335024,61
1734578801.7863622,63
1734578801.8269708,65
1734578801.8915365,62
1734578801.9325166,64
1734578801.9868405,61
1734578802.031808,63
1734578802.0923347,60
1734578802.1406915,61
1734578802.187385,62
1734578802.232622,66
1734578802.292431,70
1734578802.3422122,74
1734578802.3877528,77
1734578802.4433417,77
1734578802.492275,77
1734578802.5421846,76
1734578802.5921843,73
1734578802.6423697,73
1734578802.69406,69
