Time,EMG Value
1734578346.0276432,98
1734578346.0775387,87
1734578346.1267104,80
1734578346.179742,81
1734578346.2275786,69
1734578346.2782762,71
1734578346.3242433,62
1734578346.3785143,62
1734578346.429287,62
1734578346.4793313,56
1734578346.5274565,53
1734578346.5788622,55
1734578346.6290004,54
1734578346.6789184,49
1734578346.7275295,60
1734578346.7786345,56
1734578346.8286288,59
1734578346.878993,59
1734578346.928902,60
1734578346.9774907,60
1734578347.0284462,56
1734578347.077493,61
1734578347.1344414,55
1734578347.1787992,51
1734578347.2287912,52
1734578347.2775133,51
1734578347.3293812,54
1734578347.3822298,61
1734578347.4293673,57
1734578347.4851873,54
1734578347.5339515,54
1734578347.5831306,49
1734578347.628934,50
1734578347.6855795,51
1734578347.734714,50
1734578347.779454,56
1734578347.8294687,59
1734578347.878751,56
1734578347.936287,52
1734578347.978799,53
1734578348.035677,52
1734578348.0860782,55
1734578348.129388,55
1734578348.1857357,62
1734578348.2290142,57
1734578348.286358,54
1734578348.3292506,54
1734578348.379489,53
1734578348.4291077,54
1734578348.4787664,52
1734578348.5293665,54
1734578348.579176,51
1734578348.640098,52
1734578348.688117,50
1734578348.7296538,56
1734578348.7792022,52
1734578348.835012,50
1734578348.8789902,49
1734578348.935264,61
1734578348.9932876,57
1734578349.0413637,52
1734578349.0904791,54
1734578349.136483,52
1734578349.1943848,53
1734578349.2417963,61
1734578349.2907095,63
1734578349.3461568,63
1734578349.3943405,58
1734578349.4443052,63
1734578349.4861794,70
1734578349.546006,84
1734578349.5944095,93
1734578349.6442893,94
1734578349.6943953,96
1734578349.7470818,95
1734578349.7957833,91
1734578349.846072,96
1734578349.8956132,89
1734578349.9479914,88
1734578349.996876,148
1734578350.046857,148
1734578350.096286,175
1734578350.146876,151
1734578350.1958995,152
1734578350.2471778,152
1734578350.2961776,177
1734578350.347344,146
1734578350.4021494,140
1734578350.450608,162
1734578350.4965968,187
1734578350.5479941,177
1734578350.5956352,152
1734578350.6521285,186
1734578350.6965048,183
1734578350.7483196,154
1734578350.8013225,162
1734578350.8523824,144
1734578350.9020143,141
1734578350.948768,167
1734578350.9962764,129
1734578351.053131,131
1734578351.0958977,125
1734578351.1527083,115
1734578351.2030237,119
1734578351.2523127,103
1734578351.2969062,90
1734578351.3517523,82
1734578351.3961873,70
1734578351.4499128,68
1734578351.5028443,60
1734578351.5524008,67
1734578351.5966096,66
1734578351.6504047,60
1734578351.703052,60
1734578351.7508337,56
1734578351.796416,61
1734578351.8557775,72
1734578351.9038537,80
1734578351.951517,97
1734578352.0019276,80
1734578352.0515778,73
1734578352.1031044,68
1734578352.1596649,66
1734578352.2087755,65
1734578352.2572255,70
1734578352.311232,62
1734578352.3536978,70
1734578352.3957524,62
1734578352.4624999,61
1734578352.512381,54
1734578352.5612094,56
1734578352.6030116,54
1734578352.663121,61
1734578352.7127724,59
1734578352.76113,78
1734578352.8113375,77
1734578352.8634908,78
1734578352.9130914,79
1734578352.9622476,69
1734578353.0129037,69
1734578353.061099,67
1734578353.1134877,63
1734578353.1623366,62
1734578353.2111526,69
1734578353.2625623,79
1734578353.3147953,118
1734578353.3629334,104
1734578353.4122217,95
1734578353.4624138,102
1734578353.512884,85
1734578353.5638225,86
1734578353.6123748,79
1734578353.6612737,95
1734578353.7122514,90
1734578353.7688348,92
1734578353.8251271,111
1734578353.8787627,105
1734578353.9431012,109
1734578353.9682298,113
1734578354.0131295,103
1734578354.0688949,121
1734578354.1131787,109
1734578354.1692681,110
1734578354.2188375,109
1734578354.2692044,100
1734578354.3187854,107
1734578354.3629558,100
1734578354.4189525,103
1734578354.462828,94
1734578354.5196445,105
1734578354.5723703,113
1734578354.619626,113
1734578354.662687,97
1734578354.7183976,116
1734578354.7631834,112
1734578354.81557,96
1734578354.8745325,102
1734578354.9230208,99
1734578354.971268,87
1734578355.0129843,100
1734578355.06877,89
1734578355.1199188,85
1734578355.1628883,78
1734578355.219547,66
1734578355.270049,65
1734578355.3148844,63
1734578355.367503,63
1734578355.4242666,61
1734578355.4699125,69
1734578355.5196276,67
1734578355.5796525,69
1734578355.6285076,66
1734578355.6780562,65
1734578355.727975,74
1734578355.7792485,73
1734578355.8280604,73
1734578355.8773358,74
1734578355.9279919,71
1734578355.977964,77
1734578356.02945,79
1734578356.0793228,73
1734578356.128032,70
1734578356.1780434,62
1734578356.2296782,66
1734578356.2795532,77
1734578356.3289845,78
1734578356.3781319,77
1734578356.441865,67
1734578356.478129,70
1734578356.5290813,72
1734578356.5797036,74
1734578356.628059,66
1734578356.6796732,69
1734578356.7299197,71
1734578356.7795496,68
1734578356.8295538,59
1734578356.8791635,68
1734578356.9322371,60
1734578356.9791195,64
1734578357.0295804,60
1734578357.0837278,63
1734578357.1294925,64
1734578357.184331,60
1734578357.229353,60
1734578357.285701,61
1734578357.3292596,67
1734578357.3797314,67
1734578357.430427,60
1734578357.479779,56
1734578357.529351,59
1734578357.585969,58
1734578357.636179,63
1734578357.6862564,63
1734578357.7303715,61
1734578357.7859938,61
1734578357.8358538,61
1734578357.880595,62
1734578357.9349895,81
1734578357.9815543,80
1734578358.0297775,72
1734578358.0866473,73
1734578358.1303353,68
1734578358.180019,83
1734578358.2296493,105
1734578358.2851,102
1734578358.3366342,92
1734578358.3856847,111
1734578358.4366674,101
1734578358.4800975,93
1734578358.545464,100
1734578358.5934353,90
1734578358.643215,103
1734578358.6954715,122
1734578358.7448928,146
1734578358.7949164,124
1734578358.8448598,125
1734578358.896963,179
1734578358.9459627,146
1734578358.9949207,125
1734578359.0460916,147
1734578359.0962882,123
1734578359.1471484,125
1734578359.1960912,136
1734578359.2449188,126
1734578359.2967713,124
1734578359.3462048,121
1734578359.3961647,109
1734578359.446204,110
1734578359.4962957,97
1734578359.546688,105
1734578359.5963662,86
1734578359.6449628,81
1734578359.6963596,69
1734578359.7464323,71
1734578359.7960749,61
1734578359.844885,64
1734578359.896072,55
1734578359.9464717,64
1734578359.9960978,60
1734578360.0463064,63
1734578360.0959215,67
1734578360.146298,66
1734578360.201584,73
1734578360.2527695,64
1734578360.3026233,71
1734578360.346196,67
1734578360.4025266,64
1734578360.4516335,59
1734578360.496713,66
1734578360.5525103,67
1734578360.6033492,66
1734578360.6526253,63
1734578360.7038002,65
1734578360.7550988,61
1734578360.7967782,66
1734578360.8531935,68
1734578360.902828,67
1734578360.9566486,65
1734578360.99669,68
1734578361.0466905,66
1734578361.10901,75
1734578361.1579995,71
1734578361.2062597,69
1734578361.2547061,77
1734578361.2965908,72
1734578361.3463438,70
1734578361.4033542,71
1734578361.4462914,79
1734578361.508919,78
1734578361.5535252,76
1734578361.603853,76
1734578361.6465638,69
1734578361.7018661,70
1734578361.7533636,85
1734578361.8036368,74
1734578361.8617852,73
1734578361.911766,66
1734578361.9611852,72
1734578362.0023875,67
1734578362.0627797,66
1734578362.11168,68
1734578362.161658,65
1734578362.2077053,64
1734578362.2630627,63
1734578362.3136103,61
1734578362.3621418,71
1734578362.411938,60
1734578362.46177,63
1734578362.5128262,59
1734578362.5632248,69
1734578362.6131258,66
1734578362.6618874,78
1734578362.7129319,67
1734578362.761703,70
1734578362.8159838,76
1734578362.8617747,79
1734578362.9133496,87
1734578362.9629238,89
1734578363.0129168,79
1734578363.064253,75
1734578363.1135614,96
1734578363.1628695,79
1734578363.2141166,91
1734578363.26325,82
1734578363.3151088,100
1734578363.3637545,98
1734578363.4135222,98
1734578363.4633613,99
1734578363.5132987,116
1734578363.5639253,111
1734578363.6135247,102
1734578363.6641204,92
1734578363.7128744,95
1734578363.765895,118
1734578363.8154445,107
1734578363.8716028,110
1734578363.9143393,119
1734578363.9636695,114
1734578364.013828,105
1734578364.070517,124
1734578364.1193402,122
1734578364.1697178,124
1734578364.2189236,98
1734578364.2698078,93
1734578364.3157349,73
1734578364.3637488,106
1734578364.4132833,81
1734578364.4698148,88
1734578364.5138576,92
1734578364.5705295,77
1734578364.6197774,71
1734578364.6694577,69
1734578364.713825,65
1734578364.7632992,69
1734578364.8266363,72
1734578364.876641,64
1734578364.9168062,73
1734578364.9634526,70
1734578365.0286157,85
1734578365.0754142,80
1734578365.123662,84
1734578365.1792521,72
1734578365.228665,73
1734578365.2786624,66
1734578365.320662,74
1734578365.380067,85
1734578365.4299436,77
1734578365.4796946,74
1734578365.5293794,69
1734578365.579679,68
1734578365.6301565,63
1734578365.6796947,67
1734578365.7304623,70
1734578365.7808044,76
1734578365.8299108,76
1734578365.8801086,72
1734578365.9305532,72
1734578365.980444,68
1734578366.0301564,69
1734578366.0803266,70
1734578366.130214,66
1734578366.180403,77
1734578366.2299774,70
1734578366.2806509,82
1734578366.3329933,73
1734578366.3809183,78
1734578366.4306781,73
1734578366.4836376,79
1734578366.5315924,72
1734578366.5808954,72
1734578366.6298265,75
1734578366.682581,74
1734578366.731171,69
1734578366.7814875,67
1734578366.8300705,69
1734578366.8824453,66
1734578366.9336934,64
1734578366.981878,65
1734578367.0301604,74
1734578367.0818403,63
1734578367.1364558,65
1734578367.1821792,63
1734578367.236713,63
1734578367.2862775,59
1734578367.336092,65
1734578367.382712,63
1734578367.4368432,66
1734578367.4872007,58
1734578367.5360868,64
1734578367.5864875,55
1734578367.6373842,56
1734578367.6833427,57
1734578367.730906,57
1734578367.7836757,55
1734578367.8290143,54
1734578367.8871882,58
1734578367.9371605,62
1734578367.9873395,81
1734578368.0294063,95
1734578368.084449,105
1734578368.145978,103
1734578368.190472,103
1734578368.2388055,97
1734578368.2852647,98
1734578368.3456933,103
1734578368.39531,102
1734578368.4353395,96
1734578368.4970894,114
1734578368.5454988,95
1734578368.5963616,109
1734578368.6453545,109
1734578368.6965232,111
1734578368.7466006,122
1734578368.7954772,117
1734578368.8466282,101
1734578368.8953855,110
1734578368.9482365,117
1734578368.9966943,111
1734578369.0454469,103
1734578369.0972424,96
1734578369.1470742,104
1734578369.1954706,93
1734578369.2474597,103
1734578369.2970595,89
1734578369.345413,80
1734578369.396523,72
1734578369.446889,72
1734578369.4971626,65
1734578369.5465007,66
1734578369.6030586,64
1734578369.6476314,65
1734578369.6967504,67
1734578369.7464604,60
1734578369.7969055,57
1734578369.8526177,59
1734578369.897092,57
1734578369.9467058,66
1734578369.9975796,60
1734578370.046992,61
1734578370.0974076,70
1734578370.1473882,62
1734578370.197669,65
1734578370.2534094,62
1734578370.2971692,58
1734578370.3531175,60
1734578370.3971865,61
1734578370.4541605,61
1734578370.4975145,63
1734578370.547167,65
1734578370.596694,66
1734578370.6521864,66
1734578370.7037091,63
1734578370.7474167,66
1734578370.7973256,66
1734578370.847439,59
1734578370.908542,65
1734578370.95633,60
1734578371.005038,64
1734578371.0469522,60
1734578371.0974236,66
1734578371.154314,62
1734578371.1976566,64
1734578371.2545788,62
1734578371.3036985,57
1734578371.3607311,69
1734578371.4024365,70
1734578371.4623094,71
1734578371.511551,74
1734578371.5538564,74
1734578371.6029325,64
1734578371.6639268,66
1734578371.7123346,63
1734578371.762335,67
1734578371.8068523,63
1734578371.863435,58
1734578371.912353,63
1734578371.96235,60
1734578372.011622,59
1734578372.063736,58
1734578372.1128702,56
1734578372.163008,59
1734578372.2129524,60
1734578372.2627916,59
1734578372.311837,57
1734578372.3643334,65
1734578372.4136407,103
1734578372.4640324,89
1734578372.513769,113
1734578372.5643806,90
1734578372.6141458,94
1734578372.6635659,83
1734578372.7141395,109
1734578372.7640843,94
1734578372.8179018,94
1734578372.864155,99
1734578372.913516,92
1734578372.9638011,121
1734578373.014111,125
1734578373.064299,104
1734578373.1136003,114
1734578373.1640198,103
1734578373.2143762,114
1734578373.2648923,135
1734578373.3159897,133
1734578373.3638318,135
1734578373.4206948,134
1734578373.4642348,114
1734578373.5212138,126
1734578373.569913,118
1734578373.6142302,149
1734578373.6708338,142
1734578373.7136972,126
1734578373.763798,114
1734578373.8210511,103
1734578373.8636723,78
1734578373.9139435,72
1734578373.9643192,66
1734578374.0221653,65
1734578374.0634398,61
1734578374.1145651,85
1734578374.1639576,83
1734578374.2239616,73
1734578374.272696,70
1734578374.3136294,73
1734578374.3636749,64
1734578374.4208086,65
1734578374.4775586,60
1734578374.52624,69
1734578374.5641055,70
1734578374.6291716,65
1734578374.6712918,68
1734578374.7142413,62
1734578374.7810683,61
1734578374.8291929,57
1734578374.879214,57
1734578374.914741,65
1734578374.9805238,62
1734578375.0291433,66
1734578375.079099,60
1734578375.1291223,57
1734578375.1801155,61
1734578375.2291105,64
1734578375.2793033,64
1734578375.3309236,60
1734578375.3790634,59
1734578375.430252,70
1734578375.4802973,65
1734578375.5291018,69
1734578375.5801935,65
1734578375.6291122,68
1734578375.6791477,61
1734578375.730227,70
1734578375.7818298,66
1734578375.833038,64
1734578375.8808627,61
1734578375.931238,61
1734578375.9823387,62
1734578376.0326107,59
1734578376.0804894,64
1734578376.1311011,66
1734578376.1803982,60
1734578376.2338898,54
1734578376.280984,62
1734578376.3310044,62
1734578376.3808448,61
1734578376.430281,55
1734578376.4871924,54
1734578376.5309558,54
1734578376.5869656,56
1734578376.6348457,55
1734578376.685377,52
1734578376.737818,55
1734578376.7807436,54
1734578376.8367786,68
1734578376.880909,66
1734578376.9305844,62
1734578376.9808633,61
1734578377.0308096,59
1734578377.0808034,59
1734578377.1312115,65
1734578377.1901858,68
1734578377.240109,65
1734578377.287693,75
1734578377.3312507,70
1734578377.3936012,113
1734578377.4412172,97
1734578377.490086,113
1734578377.5389774,106
1734578377.5874212,115
1734578377.6306705,102
1734578377.6960156,102
1734578377.745905,112
1734578377.79555,126
1734578377.836896,94
1734578377.8958466,111
1734578377.9460645,106
1734578377.995969,97
1734578378.0454538,117
1734578378.098468,108
1734578378.145944,105
1734578378.1944146,97
1734578378.2468867,105
1734578378.2970426,102
1734578378.3460283,97
1734578378.3962345,102
1734578378.4446402,98
1734578378.4983988,109
1734578378.5477035,101
1734578378.5976307,113
1734578378.6472127,101
1734578378.7000902,101
1734578378.747471,122
1734578378.7960882,121
1734578378.8473513,130
1734578378.8970537,122
1734578378.9483902,129
1734578378.9978201,123
1734578379.0473654,148
1734578379.097073,125
1734578379.1459863,93
1734578379.1974227,78
1734578379.2476897,81
1734578379.2979803,72
1734578379.3476305,74
1734578379.3972013,67
1734578379.4480047,65
1734578379.4984322,60
1734578379.5471218,62
1734578379.604539,60
1734578379.653835,63
1734578379.6975565,61
1734578379.747547,68
1734578379.79777,74
1734578379.8475883,67
1734578379.898024,72
1734578379.9481754,66
1734578379.9983933,73
1734578380.0475626,66
1734578380.1079695,73
1734578380.1469893,68
1734578380.1981566,71
1734578380.257109,73
1734578380.3082993,73
1734578380.3476603,69
1734578380.408516,64
1734578380.4526932,61
1734578380.508714,61
1734578380.5477684,57
1734578380.60869,59
1734578380.6533377,62
1734578380.7090986,67
1734578380.7547686,62
1734578380.8093667,59
1734578380.8628852,60
1734578380.9096408,61
1734578380.9574661,60
1734578381.0099843,55
1734578381.0629716,59
1734578381.1128535,61
1734578381.154723,61
1734578381.2115395,59
1734578381.263897,54
1734578381.312901,55
1734578381.362894,55
1734578381.4141495,60
1734578381.464499,52
1734578381.5128016,51
1734578381.5629182,55
1734578381.613153,60
1734578381.6648188,57
1734578381.7140827,53
1734578381.762943,56
1734578381.8164985,55
1734578381.8643384,58
1734578381.914159,59
1734578381.9629672,102
1734578382.0135837,80
1734578382.0640852,79
1734578382.112923,80
1734578382.1645215,80
1734578382.2128906,79
1734578382.263322,92
1734578382.313739,98
1734578382.3633742,108
1734578382.414201,112
1734578382.4655437,111
1734578382.5152233,103
1734578382.5708003,116
1734578382.6146615,99
1734578382.6646578,115
1734578382.7208831,122
1734578382.7712069,125
1734578382.819384,119
1734578382.8648975,127
1734578382.9146988,128
1734578382.9646807,128
1734578383.014642,160
1734578383.0645964,151
1734578383.1146164,134
1734578383.1647863,143
1734578383.2219617,133
1734578383.264809,142
1734578383.3238897,142
1734578383.3650486,117
1734578383.4147353,121
1734578383.4712746,125
1734578383.5148923,133
1734578383.5716789,113
1734578383.6279275,112
1734578383.6770213,90
1734578383.721739,74
1734578383.7716372,71
1734578383.816641,69
1734578383.8777118,64
1734578383.9214234,73
1734578383.979717,69
1734578384.0269165,86
1734578384.064431,83
1734578384.1203198,82
1734578384.1797292,86
1734578384.229724,77
1734578384.2774327,83
1734578384.3213055,82
1734578384.3807049,86
1734578384.4307244,81
1734578384.4796715,81
1734578384.5313306,81
1734578384.5820382,83
1734578384.631394,80
1734578384.6796644,79
1734578384.7310507,78
1734578384.781295,77
1734578384.8297215,74
1734578384.881283,75
1734578384.9313955,74
1734578384.9815779,73
1734578385.0319204,68
1734578385.079655,70
1734578385.1310387,67
1734578385.1806538,72
1734578385.2297714,67
1734578385.2816565,73
1734578385.3310134,66
1734578385.381147,78
1734578385.429731,75
1734578385.4802175,67
1734578385.5306437,70
1734578385.5802653,70
1734578385.6303062,74
1734578385.6807392,73
1734578385.7303827,68
1734578385.7804544,72
1734578385.8305192,75
1734578385.880573,68
1734578385.930529,74
1734578385.9805982,63
1734578386.0306895,71
1734578386.0883403,68
1734578386.1314158,71
1734578386.181468,64
1734578386.2312565,64
1734578386.2817893,62
1734578386.3319073,60
1734578386.3814266,58
1734578386.4320483,64
1734578386.4813547,60
1734578386.5396047,65
1734578386.5817246,61
1734578386.6382828,57
1734578386.6814663,59
1734578386.7312214,54
1734578386.7880318,58
1734578386.8327413,53
1734578386.88168,57
1734578386.9413335,58
1734578386.9892054,57
1734578387.0379944,60
1734578387.0815852,56
1734578387.1436632,58
1734578387.181102,52
1734578387.236469,57
1734578387.2859185,55
1734578387.3465486,53
1734578387.3933644,84
1734578387.4312415,76
1734578387.4968846,66
1734578387.5471575,76
1734578387.587493,63
1734578387.645632,78
1734578387.6965718,84
1734578387.7480278,86
1734578387.796575,98
1734578387.8475056,101
1734578387.8981361,95
1734578387.9481235,91
1734578387.997571,102
1734578388.0484483,109
1734578388.0986917,109
